ID,完成アイテム名,作成方法,完成数,材料ID,材料アイテム名,必要数,触媒ID,触媒,スキル名,失敗,作成開始アイテムID,職制限,備考
12081,めちゃ苦い薬,1,1,12128,宮廷用調理器具,1,7477,料理本レベル6,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12086,エビチリグラタン,1,1,12128,宮廷用調理器具,1,7477,料理本レベル6,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12091,ピーチケーキ,1,1,12128,宮廷用調理器具,1,7477,料理本レベル6,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12096,強運の汁,1,1,12128,宮廷用調理器具,1,7477,料理本レベル6,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12072,串バーベキュー,1,1,12128,宮廷用調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12077,特製ローヤルハーブティー,1,1,12128,宮廷用調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12082,特製山海珍味,1,1,12128,宮廷用調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12087,焼きワニの野菜蒸し,1,1,12128,宮廷用調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12092,ソウルハントブレッド,1,1,12128,宮廷用調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12097,串焼き,1,1,12128,宮廷用調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12073,特製くまの足の裏料理,1,1,12128,宮廷用調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12078,王室専用高級茶,1,1,12128,宮廷用調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12083,特大包み料理,1,1,12128,宮廷用調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12088,激辛カレー,1,1,12128,宮廷用調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12093,スペシャルトースト,1,1,12128,宮廷用調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12098,イチゴ味のおにぎり,1,1,12128,宮廷用調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12074,筋のソテー,1,1,12128,宮廷用調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12079,トリスタン12年,1,1,12128,宮廷用調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12084,竜の激辛スープ,1,1,12128,宮廷用調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12089,特製肉煮込み,1,1,12128,宮廷用調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12094,天上のフルーツジュース,1,1,12128,宮廷用調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12099,おいしい血の炭酸ソーダ,1,1,12128,宮廷用調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12075,タンの盛り合わせ,1,1,12128,宮廷用調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12080,カクテル・竜の吐息,1,1,12128,宮廷用調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12085,不死のチゲ鍋,1,1,12128,宮廷用調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12090,茹でサソリ,1,1,12128,宮廷用調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12095,フベルゲルミルの酒,1,1,12128,宮廷用調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12100,九尾狐のしっぽ料理,1,1,12128,宮廷用調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12041,バッタの炒め物,1,1,12129,幻の調理器具,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12046,ブドウ果汁入りハーブティー,1,1,12129,幻の調理器具,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12051,蒸しガニ,1,1,12129,幻の調理器具,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12056,かえるの卵の墨汁スープ,1,1,12129,幻の調理器具,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12061,ハチ蜜ブドウジュース,1,1,12129,幻の調理器具,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12066,サルのしっぽ炒め,1,1,12129,幻の調理器具,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12042,水かきの和え物,1,1,12129,幻の調理器具,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12047,万葉の紅茶,1,1,12129,幻の調理器具,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12052,海の幸の生春巻き,1,1,12129,幻の調理器具,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12057,ツルツルそば,1,1,12129,幻の調理器具,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12062,チョコレートムースケーキ,1,1,12129,幻の調理器具,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12067,ミックスジュース,1,1,12129,幻の調理器具,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12043,ボンバーステーキ,1,1,12129,幻の調理器具,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12048,ハーブハチ蜜茶,1,1,12129,幻の調理器具,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12053,貝のお吸い物,1,1,12129,幻の調理器具,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12058,触手チーズグラタン,1,1,12129,幻の調理器具,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12063,フルーツミックス,1,1,12129,幻の調理器具,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12068,大学いも,1,1,12129,幻の調理器具,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12044,ハーブの味つきカルビ,1,1,12129,幻の調理器具,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12049,モロク果実酒,1,1,12129,幻の調理器具,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12054,クラゲの和え物,1,1,12129,幻の調理器具,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12059,ルティエビビン冷麺,1,1,12129,幻の調理器具,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12064,クリームサンドイッチ,1,1,12129,幻の調理器具,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12069,古代魚の活造り,1,1,12129,幻の調理器具,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12045,タシンチェおばさんのチヂミ,1,1,12129,幻の調理器具,1,7476,料理本レベル5,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12050,マステラ酒,1,1,12129,幻の調理器具,1,7476,料理本レベル5,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12055,辛口焼餃子,1,1,12129,幻の調理器具,1,7476,料理本レベル5,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12060,コウモリの翼のカボチャ蒸し,1,1,12129,幻の調理器具,1,7476,料理本レベル5,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12065,グリーンサラダ,1,1,12129,幻の調理器具,1,7476,料理本レベル5,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12070,サソリの炒め物,1,1,12129,幻の調理器具,1,7476,料理本レベル5,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12071,たれ付き焼き肉,1,1,12129,幻の調理器具,1,7477,料理本レベル6,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12076,赤いきのこワイン,1,1,12129,幻の調理器具,1,7477,料理本レベル6,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12081,めちゃ苦い薬,1,1,12129,幻の調理器具,1,7477,料理本レベル6,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12086,エビチリグラタン,1,1,12129,幻の調理器具,1,7477,料理本レベル6,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12091,ピーチケーキ,1,1,12129,幻の調理器具,1,7477,料理本レベル6,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12096,強運の汁,1,1,12129,幻の調理器具,1,7477,料理本レベル6,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12072,串バーベキュー,1,1,12129,幻の調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12077,特製ローヤルハーブティー,1,1,12129,幻の調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12082,特製山海珍味,1,1,12129,幻の調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12087,焼きワニの野菜蒸し,1,1,12129,幻の調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12092,ソウルハントブレッド,1,1,12129,幻の調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12097,串焼き,1,1,12129,幻の調理器具,1,7478,料理本レベル7,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12073,特製くまの足の裏料理,1,1,12129,幻の調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12078,王室専用高級茶,1,1,12129,幻の調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12083,特大包み料理,1,1,12129,幻の調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12088,激辛カレー,1,1,12129,幻の調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12093,スペシャルトースト,1,1,12129,幻の調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12098,イチゴ味のおにぎり,1,1,12129,幻の調理器具,1,7479,料理本レベル8,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12074,筋のソテー,1,1,12129,幻の調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12079,トリスタン12年,1,1,12129,幻の調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12084,竜の激辛スープ,1,1,12129,幻の調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12089,特製肉煮込み,1,1,12129,幻の調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12094,天上のフルーツジュース,1,1,12129,幻の調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12099,おいしい血の炭酸ソーダ,1,1,12129,幻の調理器具,1,7480,料理本レベル9,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12075,タンの盛り合わせ,1,1,12129,幻の調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12080,カクテル・竜の吐息,1,1,12129,幻の調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12085,不死のチゲ鍋,1,1,12129,幻の調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12090,茹でサソリ,1,1,12129,幻の調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12095,フベルゲルミルの酒,1,1,12129,幻の調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12100,九尾狐のしっぽ料理,1,1,12129,幻の調理器具,1,7481,料理本レベル10,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12041,バッタの炒め物,1,1,940,バッタの足,5,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12041,バッタの炒め物,1,1,7031,古いフライパン,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12041,バッタの炒め物,1,1,7457,食用油,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12046,ブドウ果汁入りハーブティー,1,1,514,ブドウ,3,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12046,ブドウ果汁入りハーブティー,1,1,501,赤ポーション,2,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12051,蒸しガニ,1,1,960,かにニッパ,10,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12051,蒸しガニ,1,1,511,緑ハーブ,10,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12051,蒸しガニ,1,1,503,黄ポーション,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12056,かえるの卵の墨汁スープ,1,1,577,穀物,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12056,かえるの卵の墨汁スープ,1,1,908,かえるの卵,10,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12056,かえるの卵の墨汁スープ,1,1,1024,墨汁,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12061,ハチ蜜ブドウジュース,1,1,518,ハチ蜜,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12061,ハチ蜜ブドウジュース,1,1,514,ブドウ,2,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12061,ハチ蜜ブドウジュース,1,1,501,赤ポーション,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12066,サルのしっぽ炒め,1,1,942,サルのしっぽ,5,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12066,サルのしっぽ炒め,1,1,7031,古いフライパン,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12066,サルのしっぽ炒め,1,1,7457,食用油,1,7472,料理本レベル1,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12042,水かきの和え物,1,1,918,べとべと水かき,20,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12042,水かきの和え物,1,1,511,緑ハーブ,10,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12042,水かきの和え物,1,1,508,黄ハーブ,10,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12042,水かきの和え物,1,1,7454,淡白なソース,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12047,万葉の紅茶,1,1,510,青ハーブ,5,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12047,万葉の紅茶,1,1,507,赤ハーブ,10,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12047,万葉の紅茶,1,1,508,黄ハーブ,10,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12052,海の幸の生春巻き,1,1,966,貝のむきみ,10,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12052,海の幸の生春巻き,1,1,956,トゲがついているエラ,5,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12052,海の幸の生春巻き,1,1,951,背びれ,5,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12052,海の幸の生春巻き,1,1,579,おいしい魚,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12057,ツルツルそば,1,1,577,穀物,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12057,ツルツルそば,1,1,7454,淡白なソース,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12057,ツルツルそば,1,1,1062,カボチャの頭,5,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12057,ツルツルそば,1,1,515,ニンジン,3,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12062,チョコレートムースケーキ,1,1,7182,カカオ,10,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12062,チョコレートムースケーキ,1,1,539,ひとくちケーキ,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12062,チョコレートムースケーキ,1,1,519,ミルク,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12062,チョコレートムースケーキ,1,1,736,白い皿,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12067,ミックスジュース,1,1,531,リンゴジュース,3,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12067,ミックスジュース,1,1,534,ニンジンジュース,2,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12067,ミックスジュース,1,1,533,ブドウジュース,1,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12067,ミックスジュース,1,1,620,オレンジジュース,2,7473,料理本レベル2,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12043,ボンバーステーキ,1,1,517,にく,4,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12043,ボンバーステーキ,1,1,7031,古いフライパン,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12043,ボンバーステーキ,1,1,511,緑ハーブ,10,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12043,ボンバーステーキ,1,1,7286,レッドチリ,5,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12043,ボンバーステーキ,1,1,7455,辛口ソース,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12048,ハーブハチ蜜茶,1,1,518,ハチ蜜,2,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12048,ハーブハチ蜜茶,1,1,509,白ハーブ,10,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12048,ハーブハチ蜜茶,1,1,7452,黄色い香辛料,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12053,貝のお吸い物,1,1,966,貝のむきみ,20,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12053,貝のお吸い物,1,1,961,貝,10,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12053,貝のお吸い物,1,1,518,ハチ蜜,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12053,貝のお吸い物,1,1,7453,甘口ソース,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12058,触手チーズグラタン,1,1,962,触手,10,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12058,触手チーズグラタン,1,1,548,チーズ,10,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12058,触手チーズグラタン,1,1,549,おいしい焼きいも,5,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12058,触手チーズグラタン,1,1,7453,甘口ソース,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12063,フルーツミックス,1,1,512,リンゴ,5,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12063,フルーツミックス,1,1,513,バナナ,5,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12063,フルーツミックス,1,1,582,オレンジ,5,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12063,フルーツミックス,1,1,578,イチゴ,5,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12063,フルーツミックス,1,1,7452,黄色い香辛料,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12068,大学いも,1,1,516,いも,10,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12068,大学いも,1,1,549,おいしい焼きいも,10,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12068,大学いも,1,1,633,焼きいも,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12068,大学いも,1,1,7453,甘口ソース,1,7474,料理本レベル3,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12044,ハーブの味つきカルビ,1,1,517,にく,5,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12044,ハーブの味つきカルビ,1,1,507,赤ハーブ,3,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12044,ハーブの味つきカルビ,1,1,508,黄ハーブ,2,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12044,ハーブの味つきカルビ,1,1,511,緑ハーブ,3,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12044,ハーブの味つきカルビ,1,1,7453,甘口ソース,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12044,ハーブの味つきカルビ,1,1,568,レモン,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12049,モロク果実酒,1,1,578,イチゴ,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12049,モロク果実酒,1,1,568,レモン,4,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12049,モロク果実酒,1,1,582,オレンジ,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12049,モロク果実酒,1,1,970,アルコール,2,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12049,モロク果実酒,1,1,514,ブドウ,5,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12054,クラゲの和え物,1,1,962,触手,30,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12054,クラゲの和え物,1,1,509,白ハーブ,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12054,クラゲの和え物,1,1,7194,軟らかい草の葉,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12054,クラゲの和え物,1,1,7031,古いフライパン,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12054,クラゲの和え物,1,1,1024,墨汁,20,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12059,ルティエビビン冷麺,1,1,577,穀物,3,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12059,ルティエビビン冷麺,1,1,7455,辛口ソース,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12059,ルティエビビン冷麺,1,1,7066,氷片,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12059,ルティエビビン冷麺,1,1,515,ニンジン,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12059,ルティエビビン冷麺,1,1,1062,カボチャの頭,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12064,クリームサンドイッチ,1,1,580,パン,5,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12064,クリームサンドイッチ,1,1,519,ミルク,15,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12064,クリームサンドイッチ,1,1,548,チーズ,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12064,クリームサンドイッチ,1,1,508,黄ハーブ,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12064,クリームサンドイッチ,1,1,517,にく,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12064,クリームサンドイッチ,1,1,7453,甘口ソース,1,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12069,古代魚の活造り,1,1,1054,古代魚の唇,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12069,古代魚の活造り,1,1,945,タヌキ木の葉,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12069,古代魚の活造り,1,1,509,白ハーブ,10,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12069,古代魚の活造り,1,1,579,おいしい魚,5,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12069,古代魚の活造り,1,1,7453,甘口ソース,2,7475,料理本レベル4,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12045,タシンチェおばさんのチヂミ,1,1,516,いも,10,7476,料理本レベル5,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
12045,タシンチェおばさんのチヂミ,1,1,518,ハチ蜜,2,7476,料理本レベル5,,1,12125-12126-12127-12128-12129,,調理器具はいずれか1種のみ
