ID,アイテム名,ひらがな名,買い値,重量,SE,HSE,仮:課金アイテム,仮:AS
4057,メタルラカード,めたるらかーど,20,1,0,0,0,0
7008,めちゃ硬い角,めちゃかたいつの,636,1,0,0,0,0
12081,めちゃ苦い薬,めちゃにがいくすり,20000,50,0,0,0,0
6753,滅亡の証,めつぼうのあかし,0,0,0,0,0,0
5920,メディカルブーツ,めでぃかるぶーつ,20,30,1,0,0,0
22100,メディカルブーツ [1],めでぃかるぶーつ [1],20,30,0,0,0,0
20854,メディックケープ [1],めでぃっくけーぷ [1],20,60,0,0,0,0
16043,メテオストライク [2],めておすとらいく [2],49800,2000,0,0,0,0
2364,メテオプレート [1],めておぷれーと [1],20,300,0,1,0,0
6136,メデューサ交換チケット,めでゅーさこうかんちけっと,0,0,0,0,0,0
14477,メデューサ交換チケットの箱,めでゅーさこうかんちけっとのはこ,0,0,0,0,0,0
1047,メデューサの頭,めでゅーさのあたま,548,1,0,0,0,0
9050,メデューサの卵,めでゅーさのたまご,20,0,0,0,0,0
4124,メデューサカード,めどぅーさかーど,20,1,0,0,0,0
7291,めのう,めのう,3000,10,0,0,0,0
2109,メモライズブック,めもらいずぶっく,20,100,1,0,0,0
2121,メモライズブック [1],めもらいずぶっく [1],20,100,0,0,0,0
18937,メモリーオブラバーズ,めもりーおぶらばーず,20,10,0,0,0,0
6264,メロン,めろん,100,1,0,0,0,0
13262,メロン爆弾,めろんばくだん,,0.1,0,0,0,0
6282,メロン爆弾製造本,めろんばくだんせいぞうぼん,1000,1,0,0,0,0
1654,メンタルスティック [1],めんたるすてぃっく [1],20,50,0,0,0,0
708,メント,めんと,500,1,0,0,0,0
2307,メントル,めんとる,10000,60,1,1,0,0
2308,メントル [1],めんとる [1],10000,60,0,1,0,0
4593,メンブリッツカード,めんぶりっつかーど,20,1,0,0,0,0
20863,メンブリッツマント [1],めんぶりっつまんと [1],,40,0,0,0,0
958,亡者の牙,もうじゃのきば,390,1,0,0,0,0
4580,亡者の守護者カデスカード,もうじゃのしゅごしゃかですかーど,20,1,0,0,0,0
957,亡者の爪,もうじゃのつめ,82,1,0,0,0,0
2274,亡者のヘアバンド,もうじゃのへあばんど,20,10,0,0,0,0
6471,亡者の冷気,もうじゃのれいき,1600,1,0,0,0,0
2843,猛獣の鈴,もうじゅうのすず,,0,0,1,0,0
7021,盲人の愚かさ,もうじんのおろかさ,20,1,0,0,0,0
631,猛毒草,もうどくそう,20,5,0,0,0,0
13259,猛毒の苦無,もうどくのくない,10,2,0,0,0,0
25277,猛毒の粉,もうどくのこな,644,1,0,0,0,0
19046,猛毒のマント [1],もうどくのまんと [1],20,50,0,0,0,0
28552,猛炎と白魔の指輪 [1],もうほのおとはくまのゆびわ [1],,10,0,0,0,0
7068,燃えた木,もえたき,722,1,0,0,0,0
7120,燃えている馬の蹄,もえているうまのひづめ,823,1,0,0,0,0
7097,燃えている心臓,もえているしんぞう,924,1,0,0,0,0
1914,燃える情熱のギター,もえるじょうねつのぎたー,20,90,0,0,0,0
5776,燃える太陽,もえるたいよう,,50,0,0,0,0
1555,燃える太陽の書,もえるたいようのしょ,35000,75,1,0,0,0
1570,燃える太陽の書 [3],もえるたいようのしょ [3],35000,75,0,0,0,0
1730,燃える弓 [1],もえるゆみ [1],20,140,1,0,0,0
18137,燃える弓 [2],もえるゆみ [2],,140,0,0,0,0
6688,木材,もくざい,0,20,0,0,0,0
1557,黙示録,もくしろく,60000,80,1,0,0,0
28603,黙示録 [3],もくしろく [3],,80,0,0,0,0
1018,土竜の爪,もぐらのつめ,210,1,0,0,0,0
1017,土竜のひげ,もぐらのひげ,106,1,0,0,0,0
22210,もこもこお魚シューズ,もこもこおさかなしゅーず,,10,0,0,0,0
22224,もこもこお魚シューズ [1],もこもこおさかなしゅーず [1],,10,0,0,0,0
5175,モザイク,もざいく,30000,10,0,0,0,0
10033,もさもさアフロ,もさもさあふろ,20,0,0,0,0,0
6183,モチリン交換チケット,もちりんこうかんちけっと,0,0,0,0,0,0
16182,モチリン交換チケットの箱,もちりんこうかんちけっとのはこ,0,0,0,0,0,0
9028,モチリンの卵,もちりんのたまご,20,0,0,0,0,0
28738,物影 [3],ものかげ [3],,80,0,0,0,0
7050,木綿の敷物,もめんのしきもの,100,1,0,0,0,0
2650,モリガンのベルト,もりがんのべると,30000,20,1,0,0,0
2900,モリガンのベルト [1],もりがんのべると [1],30000,20,0,0,0,0
5127,モリガンのヘルム,もりがんのへるむ,30000,50,1,0,0,0
19044,モリガンのヘルム [1],もりがんのへるむ [1],,50,0,0,0,0
2651,モリガンのペンダント,もりがんのぺんだんと,30000,20,1,0,0,0
2901,モリガンのペンダント [1],もりがんのぺんだんと [1],30000,20,0,0,0,0
2519,モリガンのマント,もりがんのまんと,30000,60,0,0,0,0
27326,モルス・ネクロマンサーカード,もるす・ねくろまんさーかーど,20,1,0,0,0,0
4343,モルデンカード,もるでんかーど,20,1,0,0,0,0
2649,モルフェウスの腕輪,もるふぇうすのうでわ,30000,10,1,0,0,0
2903,モルフェウスの腕輪 [1],もるふぇうすのうでわ [1],,10,0,0,0,0
2518,モルフェウスのショール,もるふぇうすのしょーる,30000,60,1,0,0,0
20760,モルフェウスのショール [1],もるふぇうすのしょーる [1],,60,0,0,0,0
5126,モルフェウスの頭巾,もるふぇうすのずきん,30000,20,0,0,0,0
2648,モルフェウスの指輪,もるふぇうすのゆびわ,30000,10,1,0,0,0
2902,モルフェウスの指輪 [1],もるふぇうすのゆびわ [1],30000,10,0,0,0,0
12049,モロク果実酒,もろくかじつしゅ,8000,30,0,0,0,0
1088,モロク水溶液,もろくすいようえき,0,3,0,0,0,0
6186,モンキースパナ,もんきーすぱな,500,1,0,0,0,0
7356,紋章の欠片1,もんしょうのかけら1,5000,1,0,0,0,0
7357,紋章の欠片2,もんしょうのかけら2,5000,1,0,0,0,0
7358,紋章の欠片3,もんしょうのかけら3,5000,1,0,0,0,0
7359,紋章の欠片4,もんしょうのかけら4,5000,1,0,0,0,0
6801,モンスターコイン,もんすたーこいん,,0,0,0,0,0
10002,モンスター酸素マスク,もんすたーさんそますく,20,0,0,0,0,0
626,モンスタージュース,もんすたーじゅーす,1500,5,0,0,0,0
7514,モンスターチケット,もんすたーちけっと,2,0,0,0,0,0
29201,モータルアンデッド,もーたるあんでっど,,?,0,0,0,0
29199,モータルイービル,もーたるいーびる,,?,0,0,0,0
29196,モータルウィンド,もーたるうぃんど,,?,0,0,0,0
29193,モータルウォーター,もーたるうぉーたー,,?,0,0,0,0
29194,モータルグラウンド,もーたるぐらうんど,,?,0,0,0,0
29198,モータルセイント,もーたるせいんと,,?,0,0,0,0
29200,モータルテレキネシス,もーたるてれきねしす,,?,0,0,0,0
29192,モータルノーマル,もーたるのーまる,,?,0,0,0,0
29195,モータルフレイム,もーたるふれいむ,,?,0,0,0,0
29197,モータルポイズン,もーたるぽいずん,,?,0,0,0,0
1513,モーニングスター [1],もーにんぐすたー [1],41000,150,0,0,0,0
1514,モーニングスター [2],もーにんぐすたー [2],41000,150,0,0,0,0
1515,モーニングスター [2],もーにんぐすたー [2],41000,150,0,0,0,0
11520,モーラオレンジ,もーらおれんじ,500,2,0,0,0,0
6380,モーラコイン,もーらこいん,0,0,0,0,0,0
15024,モーラの服,もーらのふく,,1,0,1,0,0
12574,モーラベリー,もーらべりー,0,2,0,0,0,0
1750,矢,や,1,0.1,0,0,0,0
12125,野外用調理器具,やがいようちょうりきぐ,500,2,0,0,0,0
633,焼きいも,やきいも,20,5,0,0,0,0
12336,焼きキノコ,やききのこ,500,30,0,0,0,0
12337,焼きソーセージ,やきそーせーじ,300,20,0,0,0,0
12338,焼きトウモロコシ,やきとうもろこし,100,10,0,0,0,0
7107,山羊の毛皮,やぎのけがわ,756,1,0,0,0,0
7106,山羊の角,やぎのつの,672,1,0,0,0,0
6099,焼き餅,やきもち,1000,1,0,0,0,0
2702,野牛の角 [1],やぎゅうのつの [1],20,10,0,0,0,0
5147,野球帽 [1],やきゅうぼう [1],0,20,0,1,0,0
12087,焼きワニの野菜蒸し,やきわにのやさいむし,40000,80,0,0,0,0
6754,薬草,やくそう,0,0,0,0,0,0
2156,約束の聖書 第一巻 [1],やくそくのせいしょ だいいっかん [1],,50,0,1,0,0
2162,約束の聖書 第二巻 [1],やくそくのせいしょ だいにかん [1],56000,50,0,1,0,0
12490,躍動感溢れる楽譜,やくどうかんあふれるがくふ,20,0,0,0,0,0
2978,優しい心 [1],やさしいこころ [1],,10,0,1,0,0
6150,屋敷の鍵,やしきのかぎ,,0,0,0,0,0
6401,ヤシの樹液,やしのじゅえき,0,50,0,0,0,0
6402,ヤシの実,やしのみ,0,5,0,0,0,0
12369,椰子の実,やしのみ,0,5,0,0,0,0
1268,野獣の爪 [1],やじゅうのつめ [1],20,145,0,0,0,0
6506,安らぎの花束,やすらぎのはなたば,0,0,0,0,0,0
27103,安らぎを奪われし者達カード,やすらぎをうばわれししゃたちかーど,20,1,0,0,0,0
2564,野生の尻尾,やせいのしっぽ,,0,0,1,0,0
2463,野生のブーツ,やせいのぶーつ,,0,0,1,0,0
10009,野生花,やせいはな,20,0,0,0,0,0
12004,矢筒,やづつ,2,25,0,0,0,0
7118,破れた巻物,やぶれたまきもの,1361,1,0,0,0,0
7117,破れた魔法書,やぶれたまほうしょ,1142,1,0,0,0,0
4951,闇ドロップ,やみどろっぷ,0,0,0,0,0,0
28339,闇ドロップ,やみどろっぷ,20,5,0,1,0,0
7023,闇に沈んだ刃,やみにしずんだやいば,12000,4,0,0,0,0
641,闇の契約書,やみのけいやくしょ,100,5,0,0,0,0
7799,闇の結晶体,やみのけっしょうたい,10,1,0,0,0,0
6000,闇の灰,やみのはい,x,0,0,0,0,0
7798,闇の破片,やみのはへん,500,0,0,0,0,0
5104,闇の目隠し,やみのめかくし,20,10,0,0,0,0
2909,闇の指輪 [1],やみのゆびわ [1],20,10,0,0,0,0
7511,闇のルーン,やみのるーん,2526,1,0,0,0,0
5084,やる気のないタヌキ,やるきのないたぬき,20,50,0,0,0,0
7063,柔らかい羽毛,やわらかいうもう,280,1,0,0,0,0
7194,軟らかい草の葉,やわらかいくさのは,400,1,0,0,0,0
7166,柔らかい布,やわらかいぬの,1200,1,0,0,0,0
5114,やわらかい帽子,やわらかいぼうし,6000,30,1,0,0,0
5120,やわらかい帽子 [1],やわらかいぼうし [1],6000,30,0,0,0,0
949,やわらかな毛,やわらかなけ,20,1,0,0,0,0
1917,柔らかなそよ風のギター,やわらかなそよかぜのぎたー,20,90,0,0,0,0
18569,やわらか羊の帽子,やわらかひつじのぼうし,,100,0,0,0,0
12029,憂鬱な箱,ゆううつなはこ,1000,20,0,0,0,0
5673,憂郷のサクラ [1],ゆうきょうのさくら [1],20,10,0,0,0,0
1993,有刺鉄線 [1],ゆうしてっせん [1],99600,120,0,0,0,0
6684,勇者の証,ゆうしゃのあかし,20,0,0,0,0,0
29140,勇者の怒り,ゆうしゃのいかり,0,0,0,0,0,0
6469,勇者の意思,ゆうしゃのいし,1000,1,0,0,0,0
22037,勇者のウンゴリアントブーツ [1],ゆうしゃのうんごりあんとぶーつ [1],20,30,0,0,0,0
22036,勇者の銀狐革ブーツ [1],ゆうしゃのぎんこかわぶーつ [1],20,30,0,0,0,0
22129,勇者の靴 [1],ゆうしゃのくつ [1],20,50,0,0,0,0
15095,勇者のジャッジメントローブ [1],ゆうしゃのじゃっじめんとろーぶ [1],20,50,0,0,0,0
22537,勇者の戦利品,ゆうしゃのせんりひん,0,10,0,0,0,0
15098,勇者のターゲットスーツ [1],ゆうしゃのたーげっとすーつ [1],20,20,0,0,0,0
15096,勇者のトレードメイル [1],ゆうしゃのとれーどめいる [1],20,50,0,0,0,0
22035,勇者のネペンテスブーツ [1],ゆうしゃのねぺんてすぶーつ [1],20,30,0,0,0,0
15097,勇者のヒドゥンクロース [1],ゆうしゃのひどぅんくろーす [1],20,20,0,0,0,0
15093,勇者のプレート [1],ゆうしゃのぷれーと [1],20,400,0,0,0,0
32222,勇者のブローチ [1],ゆうしゃのぶろーち [1],20,40,0,0,0,0
15094,勇者のマジックコート [1],ゆうしゃのまじっくこーと [1],20,80,0,0,0,0
2981,勇者の指輪,ゆうしゃのゆびわ,20,20,0,1,0,0
7245,友情の心,ゆうじょうのこころ,0,1,0,0,0,0
7351,友人の日記帳,ゆうじんのにっきちょう,0,0,0,0,0,0
7322,有毒ガス,ゆうどくがす,666,1,0,0,0,0
6552,郵便の箱,ゆうびんのはこ,,0,0,0,0,0
7223,歪んだ自画像,ゆがんだじがぞう,2032,1,0,0,0,0
25299,雪玉,ゆきだま,554,1,0,0,0,0
7088,雪の結晶,ゆきのけっしょう,1,50,0,0,0,0
12090,茹でサソリ,ゆでさそり,100000,100,0,0,0,0
12203,茹でサソリ（大）,ゆでさそり（だい）,x,1,0,0,0,0
14237,茹でサソリ（大）20個の箱,ゆでさそり（だい）20このはこ,x,1,0,0,0,0
12904,茹でサソリ（大）の箱,ゆでさそり（だい）のはこ,x,1,0,0,0,0
12251,茹でサソリ（特大）,ゆでさそり（とくだい）,x,1,0,0,0,0
13837,茹でサソリ(特大)の箱,ゆでさそり(とくだい)のはこ,x,1,0,0,0,0
5974,ユニコーンの兜 [1],ゆにこーんのかぶと [1],20,60,0,0,0,0
2619,弓用の指貫,ゆみようのさしぬき,10000,10,1,0,0,0
2671,弓用の指貫 [1],ゆみようのさしぬき [1],10000,10,0,0,0,0
7346,ユミルの心臓の集積体,ゆみるのしんぞうのしゅうせきたい,20,0,0,0,0,0
29177,夢の加護1,ゆめのかご1,,?,0,0,0,0
29178,夢の加護2,ゆめのかご2,,?,0,0,0,0
29179,夢の加護3,ゆめのかご3,,?,0,0,0,0
29180,夢の加護4,ゆめのかご4,,?,0,0,0,0
29181,夢の加護5,ゆめのかご5,,?,0,0,0,0
25088,夢の破片,ゆめのはへん,0,0,0,0,0,0
22723,夢見る乙女のパンケーキ,ゆめみるおとめのぱんけーき,0,0,0,0,0,0
7911,ユリーの帽子,ゆりーのぼうし,0,1,0,0,0,0
25270,揺れるたてがみ,ゆれるたてがみ,842,1,0,0,0,0
20816,与一の肩掛け [1],よいちのかたかけ [1],,30,0,0,0,0
20769,宵闇のマント [1],よいやみのまんと [1],20,50,0,0,0,0
1477,妖怪の槍,ようかいのやり,20,200,1,0,0,0
1479,妖怪の槍 [1],ようかいのやり [1],20,200,0,0,0,0
12033,陽光の箱,ようこうのはこ,1000,20,0,0,0,0
25535,陽光の箱チケット,ようこうのはこちけっと,,0,0,0,0,0
20900,用心棒のスカーフ [1],ようじんぼうのすかーふ [1],,30,0,0,0,0
15243,用心棒のスーツ [1],ようじんぼうのすーつ [1],,50,0,0,0,0
6390,妖精の小さな袋,ようせいのちいさなふくろ,0,0,0,0,0,0
12882,妖精の涙・暗黒,ようせいのなみだ・あんこく,0,1,0,0,0,0
12879,妖精の涙・睡眠,ようせいのなみだ・すいみん,0,1,0,0,0,0
12876,妖精の涙・スタン,ようせいのなみだ・すたん,0,1,0,0,0,0
12877,妖精の涙・石化,ようせいのなみだ・せきか,0,1,0,0,0,0
12881,妖精の涙・沈黙,ようせいのなみだ・ちんもく,0,1,0,0,0,0
12878,妖精の涙・凍結,ようせいのなみだ・とうけつ,0,1,0,0,0,0
12880,妖精の涙・呪い,ようせいのなみだ・のろい,0,1,0,0,0,0
2916,妖精の羽,ようせいのはね,0,1,0,0,0,0
6395,妖精の魔法の粉,ようせいのまほうのこな,820,1,0,0,0,0
2286,妖精の耳,ようせいのみみ,20,10,0,0,0,0
2686,妖精の耳R,ようせいのみみR,20,0,0,0,0,0
12951,妖精の耳Rの箱,ようせいのみみRのはこ,0,1,0,0,0,0
13662,妖精の耳Rの箱（24時間）,ようせいのみみRのはこ（24じかん）,0,1,0,0,0,0
2292,溶接マスク,ようせつますく,20,30,0,0,0,0
19155,妖魔の眼,ようまのめ,,10,0,0,0,0
6106,よく熟れたイチゴ,よくうれたいちご,1000,1,0,0,0,0
628,よく乾いてるホネ,よくかわいてるほね,10000,5,0,0,0,0
6386,浴室の研究資料,よくしつのけんきゅうしりょう,,0,0,0,0,0
538,よく焼いたクッキー,よくやいたくっきー,1000,3,0,0,0,0
6547,汚れた研究書,よごれたけんきゅうしょ,,0,0,0,0,0
7269,よだれかけ,よだれかけ,960,1,0,0,0,0
706,四葉のクローバー,よつばのくろーばー,80000,1,0,0,0,0
2020,ヨルムンガンド,よるむんがんど,,300,0,0,0,0
6580,ヨルムンガンドの花,よるむんがんどのはな,100000,1,0,0,0,0
6598,ヨルムンガンドの肋骨,よるむんがんどのろっこつ,20,1000,0,0,0,0
25642,弱そうに見える蟲,よわそうにみえるむし,870,1,0,0,0,0
4051,ヨーヨーカード,よーよーかーど,20,1,0,0,0,0
6174,ヨーヨー交換チケット,よーよーこうかんちけっと,0,0,0,0,0,0
16173,ヨーヨー交換チケットの箱,よーよーこうかんちけっとのはこ,0,0,0,0,0,0
9016,ヨーヨーの卵,よーよーのたまご,20,0,0,0,0,0
5385,ヨーヨー帽,よーよーぼう,20,30,0,0,0,0
5965,ライオットチップ [1],らいおっとちっぷ [1],,30,0,0,0,0
1051,雷管,らいかん,450,1,0,0,0,0
1592,雷神の系譜 [2],らいじんのけいふ [2],20,40,0,1,0,0
12726,ライゾルーンストーン,らいぞるーんすとーん,0,10,0,0,0,0
15058,ライダースーツ [1],らいだーすーつ [1],20,100,0,0,0,0
2529,ライダーバッジ,らいだーばっじ,20,50,0,0,0,0
2530,ライダーバッジ [1],らいだーばっじ [1],20,50,0,0,0,0
1366,ライトエプシロン,らいとえぷしろん,20,230,0,0,0,0
1372,ライトエプシロンR,らいとえぷしろんR,20,0,0,0,0,0
12943,ライトエプシロンRの箱,らいとえぷしろんRのはこ,0,1,0,0,0,0
13654,ライトエプシロンRの箱（24時間）,らいとえぷしろんRのはこ（24じかん）,0,1,0,0,0,0
13229,ライトニングバレット,らいとにんぐばれっと,,0.2,0,0,0,0
23124,ライトニングバレットケース,らいとにんぐばれっとけーす,,25,0,0,0,0
692,ライトニングボルトLv3,らいとにんぐぼるとLv3,1000,1,0,0,0,0
693,ライトニングボルトLv5,らいとにんぐぼるとLv5,2000,1,0,0,0,0
4185,ライドワードカード,らいどわーどかーど,20,1,0,0,0,0
5208,ライドワード帽 [1],らいどわーどぼう [1],20,30,0,0,0,0
29207,ライフドレイン,らいふどれいん,,?,0,0,0,0
2391,ライフリンク [1],らいふりんく [1],20,350,0,1,0,0
6363,ライムグリーンポイント,らいむぐりーんぽいんと,100,0.5,0,0,0,0
1952,ライン [2],らいん [2],12000,30,0,0,0,0
1953,ライン [3],らいん [3],12000,30,0,0,0,0
4350,ラウレル=ヴィンダーカード,らうれる=ヴぃんだーかーど,20,1,0,0,0,0
22970,ラウンジの香り,らうんじのかおり,0,0,0,0,0,0
2147,ラウンドバックラー [1],らうんどばっくらー [1],24000,60,0,0,0,0
27185,ラウンドライダーカード,らうんどらいだーかーど,20,1,0,0,0,0
4436,ラギッドゾンビカード,らぎっどぞんびかーど,20,1,0,0,0,0
6219,楽園団の証,らくえんだんのあかし,0,0,0,0,0,0
5932,楽園の鳥かご [1],らくえんのとりかご [1],20,80,0,0,0,0
22540,ラクスアニマルーンストーン,らくすあにまるーんすとーん,,10,0,0,0,0
13080,ラグズナイフ,らぐずないふ,20,20,0,0,0,0
7145,ラグナロクＴシャツ,らぐなろくてぃーしゃつ,1,1,0,0,0,0
13049,ラクマ [1],らくま [1],20,65,0,0,0,0
1646,ラクリマスティック [2],らくりますてぃっく [2],20,50,0,0,0,0
23705,ラザーニャ特産缶詰,らざーにゃとくさんかんづめ,0,0,0,0,0,0
13076,羅刹剣 [1],らせつけん [1],,60,0,1,0,0
32262,螺旋風魔の宝珠 [1],らせんふうまのほうしゅ [1],,10,0,0,0,0
4459,ラタトスクカード,らたとすくかーど,20,1,0,0,0,0
18751,ラッキークローバー,らっきーくろーばー,,10,0,0,0,0
7065,ラッコの毛皮,らっこのけがわ,820,1,0,0,0,0
5078,ラッコ帽,らっこぼう,20,80,0,1,0,0
20949,ラドゥーンの皮 [1],らどぅーんのかわ [1],,60,0,0,0,0
7169,羅盤,らばん,2800,1,0,0,0,0
2198,ラフィネシールド [1],らふぃねしーるど [1],,100,0,0,0,0
1649,ラフィネスタッフ,らふぃねすたっふ,20,50,1,0,0,0
1679,ラフィネスタッフ [2],らふぃねすたっふ [2],,50,0,0,0,0
6548,ラフィネの羽の一部,らふぃねのはねのいちぶ,0,0,0,0,0,0
996,ラフウィンド,らふうぃんど,3000,30,0,0,0,0
1963,ラプチャーローズ,らぷちゃーろーず,20,30,0,0,0,0
5764,ラブラビットフード [1],らぶらびっとふーど [1],20,30,0,0,0,0
4083,ラフレシアカード,らふれしあかーど,20,1,0,0,0,0
685,ラマダン,らまだん,5000,30,0,0,0,0
22051,ラモールシューズ [1],らもーるしゅーず [1],20,25,0,0,0,0
2158,ラモールシールド [1],らもーるしーるど [1],20,130,0,0,0,0
2598,ラモールマント [1],らもーるまんと [1],20,70,0,0,0,0
1962,ラリエット,らりえっと,20,40,0,0,0,0
18832,ラルフ・フォン・ツィーゲ666世,らるふ・ふぉん・つぃーげ666せい,20,30,0,0,0,0
1410,ランス,らんす,60000,250,0,0,0,0
1411,ランス,らんす,60000,250,0,0,0,0
1412,ランス,らんす,60000,250,0,0,0,0
12104,ランダム矢筒,らんだむやづつ,10000,20,0,0,0,0
1041,ランタン,らんたん,250,1,0,0,0,0
1956,ランテ,らんて,32000,90,0,0,0,0
1957,ランテ [1],らんて [1],32000,90,0,0,0,0
4565,ランデル=ロレンス（MVP）カード,らんでる=ろれんす（MVP）かーど,20,1,0,0,0,0
4572,ランデル=ロレンスカード,らんでる=ろれんすかーど,20,1,0,0,0,0
4407,ランドグリスカード,らんどぐりすかーど,20,1,0,0,0,0
2522,ランニングシャツ,らんにんぐしゃつ,20000,15,1,0,0,0
2523,ランニングシャツ [1],らんにんぐしゃつ [1],20000,15,0,0,0,0
5370,蘭のヘアバンド（RJC）,らんのへあばんど（RJC）,20,20,0,0,0,0
4184,ラーヴァゴーレムカード,らーヴぁごーれむかーど,20,1,0,0,0,0
5293,ラーメン,らーめん,20,0,0,0,0,0
22069,リアンシューズ [1],りあんしゅーず [1],,25,0,0,0,0
2195,リアンシールド [1],りあんしーるど [1],20,130,0,0,0,0
20753,リアンマント [1],りあんまんと [1],20,70,0,0,0,0
19140,リス耳フード帽 [1],りすみみふーどぼう [1],,20,0,0,0,0
19437,リトルガーデン,りとるがーでん,,10,0,0,0,0
12318,リトルハート,りとるはーと,0,1,0,0,0,0
14373,リトルハートの箱,りとるはーとのはこ,0,1,0,0,0,0
4511,リトルファートゥムカード,りとるふぁーとぅむかーど,20,1,0,0,0,0
18541,リトルフェザーハット [1],りとるふぇざーはっと [1],20,50,0,0,0,0
2749,リネングローブ [1],りねんぐろーぶ [1],0,12,0,0,0,0
4194,リビオカード,りびおかーど,20,1,0,0,0,0
4607,リヒトヘルシャーカード,りひとへるしゃーかーど,20,1,0,0,0,0
12392,リペアA,りぺあA,220,10,0,0,0,0
12393,リペアB,りぺあB,500,14,0,0,0,0
12394,リペアC,りぺあC,1100,18,0,0,0,0
2807,リペアキット [1],りぺあきっと [1],200000,40,0,0,0,0
2208,リボン,りぼん,800,10,0,0,0,0
2209,リボン [1],りぼん [1],800,10,0,0,0,0
5195,リボン（赤） [1],りぼん（あか） [1],800,10,0,0,0,0
5192,リボン（黄） [1],りぼん（き） [1],800,10,0,0,0,0
5191,リボン（黒） [1],りぼん（くろ） [1],800,10,0,0,0,0
5196,リボン（朱） [1],りぼん（しゅ） [1],800,10,0,0,0,0
5197,リボン（白） [1],りぼん（しろ） [1],800,10,0,0,0,0
5193,リボン（緑） [1],りぼん（みどり） [1],800,10,0,0,0,0
5194,リボン（桃） [1],りぼん（もも） [1],800,10,0,0,0,0
2250,リボンのヘアバンド,りぼんのへあばんど,500,10,0,0,0,0
4353,リムーバカード,りむーばかーど,20,1,0,0,0,0
5777,リムーバの帽子,りむーばのぼうし,20,80,0,0,0,0
5924,竜騎士の眼帯,りゅうきしのがんたい,,20,0,0,0,0
18555,龍将軍の兜 [1],りゅうしょうぐんのかぶと [1],20,20,0,0,0,0
5292,龍の骸骨,りゅうのがいこつ,20,80,0,0,0,0
12084,竜の激辛スープ,りゅうのげきからすーぷ,80000,100,0,0,0,0
6073,竜のたてがみ,りゅうのたてがみ,0,0,0,0,0,0
7265,龍の角,りゅうのつの,544,1,0,0,0,0
7266,龍の歯,りゅうのは,436,1,0,0,0,0
29058,龍飛流の幻珠,りゅうひりゅうのげんじゅ,0,0,0,0,0,0
22061,リュミエールシューズ [1],りゅみえーるしゅーず [1],20,25,0,0,0,0
2174,リュミエールシールド [1],りゅみえーるしーるど [1],20,130,0,0,0,0
20705,リュミエールマント [1],りゅみえーるまんと [1],20,70,0,0,0,0
1905,リュート [2],りゅーと [2],24500,50,1,0,0,0
1906,リュート [3],りゅーと [3],24500,50,0,0,0,0
5517,量産型イーグルアイ,りょうさんがたいーぐるあい,,100,0,0,0,0
22017,漁師の靴,りょうしのくつ,,30,1,0,0,0
22091,漁師の靴 [1],りょうしのくつ [1],,30,0,0,0,0
1249,漁師の短剣,りょうしのたんけん,10000,60,0,0,0,0
28727,猟乱剣 [3],りょうらんけん [3],20,100,0,0,0,0
13143,猟乱銃 [2],りょうらんじゅう [2],20,100,0,0,0,0
26113,猟乱杖 [2],りょうらんつえ [2],20,100,0,0,0,0
16066,猟乱鎚 [3],りょうらんつち [3],20,200,0,0,0,0
32006,猟乱槍 [3],りょうらんやり [3],20,200,0,0,0,0
18152,猟乱弓 [2],りょうらんゆみ [2],20,150,0,0,0,0
11002,料理王オルレアン1巻,りょうりおうおるれあん1かん,8000,0,0,0,0,0
7472,料理本レベル1,りょうりぼんれべる1,1000,1,0,0,0,0
7481,料理本レベル10,りょうりぼんれべる10,1000,1,0,0,0,0
7473,料理本レベル2,りょうりぼんれべる2,1000,1,0,0,0,0
7474,料理本レベル3,りょうりぼんれべる3,1000,1,0,0,0,0
7475,料理本レベル4,りょうりぼんれべる4,1000,1,0,0,0,0
7476,料理本レベル5,りょうりぼんれべる5,1000,1,0,0,0,0
7477,料理本レベル6,りょうりぼんれべる6,1000,1,0,0,0,0
7478,料理本レベル7,りょうりぼんれべる7,1000,1,0,0,0,0
7479,料理本レベル8,りょうりぼんれべる8,1000,1,0,0,0,0
7480,料理本レベル9,りょうりぼんれべる9,1000,1,0,0,0,0
6250,料理用鉄串,りょうりようてつぐし,300,1,0,0,0,0
7487,料理用ワイン,りょうりようわいん,x,0,0,0,0,0
11021,緑化研究所パンフレット,りょくかけんきゅうしょぱんふれっと,,1,0,0,0,0
25616,緑色のベアロピー,りょくしょくのべあろぴー,1500,1,0,0,0,0
6730,緑爪の鍵,りょくそうのかぎ,,0,0,0,0,0
1630,リリースオブウィッシュ,りりーすおぶうぃっしゅ,20,50,0,1,0,0
22712,リリーフポーション(SP),りりーふぽーしょん(SP),200,5,0,0,0,0
22711,リリーフポーション(大),りりーふぽーしょん(だい),800,15,0,0,0,0
22710,リリーフポーション(中),りりーふぽーしょん(ちゅう),400,10,0,0,0,0
22709,リリーフポーション(小),りりーふぽーしょん(小),200,5,0,0,0,0
2601,リング,りんぐ,30000,10,1,0,0,0
2621,リング [1],りんぐ [1],30000,10,0,0,0,0
2690,リングR,りんぐR,20,0,0,0,0,0
12955,リングRの箱,りんぐRのはこ,0,1,0,0,0,0
13666,リングRの箱（24時間）,りんぐRのはこ（24じかん）,0,1,0,0,0,0
2783,リングオブアイズ [1],りんぐおぶあいず [1],20,10,0,0,0,0
