"ID","MAPid","MAP","subMAP","NAME","COUNT","ITEM1","ITEM2","ITEM3","ITEM4","ITEM5","ITEM6","ITEM7","ITEM8"
"1791","ra_fild03","ラヘルフィールド 03（イダ平原）","","ガリオン(取巻き)","","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"1794","ra_fild03","ラヘルフィールド 03（イダ平原）","","ロウィーン(取巻き)","","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"1782","ra_fild04","ラヘルフィールド 04（アウドムラ草原）","","ロウィーン","200","腐った肉 (30%)","獣の皮 (30%)","ウィンドオブヴェルデュール (0.5%)","連撃の爪 [4] (0.02%)","リンゴ","リンゴ","リンゴ","ロウィーンカード (0.01%)"
"1784","ra_fild04","ラヘルフィールド 04（アウドムラ草原）","","スタポ","10","ゼロピー (10%)","ジュビリー (10%)","リンゴ (10%)","でっかいゼロピー (1%)","イエローライブ (0.1%)","サイズミックフィスト [3] (0.03%)","リンゴ (10%)","スタポカード (0.01%)"
"1783","ra_fild04","ラヘルフィールド 04（アウドムラ草原）","","ガリオン","10","腐った肉 (30%)","獣の皮 (30%)","ラフウィンド (0.1%)","ウルフヘジン [1] (0.05%)","リンゴ","リンゴ","リンゴ","ガリオンカード (0.01%)"
"1785","ra_fild04","ラヘルフィールド 04（アウドムラ草原）","","アトロス","1","真っ赤なルーン (70%)","古い紫色の箱 (50%)","イグドラシルの実 (50%)","イグドラシルの種 (10%)","リング [1] (10%)","ウルキャップ [1] (1%)","アトロスの凶器 [1] (1%)","アトロスカード (0.01%)"
"1791","ra_fild04","ラヘルフィールド 04（アウドムラ草原）","","ガリオン(取巻き)","","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"1794","ra_fild04","ラヘルフィールド 04（アウドムラ草原）","","ロウィーン(取巻き)","","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"1680","ra_fild05","ラヘルフィールド 05（アウドムラ草原）","","ヒルウィンド","90","ハーピーの羽 (40%)","ハーピーの爪 (30%)","化け物のエサ (10%)","青ハーブ (0.1%)","リンゴ","リンゴ","リンゴ","ヒルウィンドカード (0.01%)"
"1629","ra_fild05","ラヘルフィールド 05（アウドムラ草原）","","ヒルウィンドランサー","20","にく (10%)","化け物のエサ (10%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","ヒルウィンドカード (0.01%)"
"1781","ra_fild05","ラヘルフィールド 05（アウドムラ草原）","","ドロセラ","20","ベトベトな毒 (30%)","食人植物の花 (30%)","食人植物の根 (20%)","植物の茎 (10%)","マンドラゴラの鉢植え (5%)","ドロセラの触手 (5%)","とても苦い草 (0.03%)","ドロセラカード (0.01%)"
"1368","ra_fild05","ラヘルフィールド 05（アウドムラ草原）","","ジオグラファー","10","食人植物の花 (62%)","食人植物の根 (55%)","ヒールLv5 (1%)","装飾用花 (0.5%)","装飾用ひまわり (0.3%)","リンゴ","リンゴ","ジオグラファーカード (0.01%)"
"1781","ra_fild06","ラヘルフィールド 06（ポルトルナ）","","ドロセラ","40","ベトベトな毒 (30%)","食人植物の花 (30%)","食人植物の根 (20%)","植物の茎 (10%)","マンドラゴラの鉢植え (5%)","ドロセラの触手 (5%)","とても苦い草 (0.03%)","ドロセラカード (0.01%)"
"1780","ra_fild06","ラヘルフィールド 06（ポルトルナ）","","マスキプラー","30","ベトベトな毒 (30%)","食人植物の花 (30%)","食人植物の根 (20%)","植物の茎 (10%)","マンドラゴラの鉢植え (5%)","四葉のクローバー","猛毒草 (0.03%)","マスキプラーカード (0.01%)"
"1613","ra_fild06","ラヘルフィールド 06（ポルトルナ）","","メタリン","20","ジュビリー (50%)","チューブ (40%)","鉄鉱石 (10%)","でっかいゼロピー (10%)","鉄 (5%)","錆びたネジ (2%)","クリムゾンボルト [2] (0.05%)","メタリンカード (0.01%)"
"1784","ra_fild06","ラヘルフィールド 06（ポルトルナ）","","スタポ","15","ゼロピー (10%)","ジュビリー (10%)","リンゴ (10%)","でっかいゼロピー (1%)","イエローライブ (0.1%)","サイズミックフィスト [3] (0.03%)","リンゴ (10%)","スタポカード (0.01%)"
"1368","ra_fild06","ラヘルフィールド 06（ポルトルナ）","","ジオグラファー","10","食人植物の花 (62%)","食人植物の根 (55%)","ヒールLv5 (1%)","装飾用花 (0.5%)","装飾用ひまわり (0.3%)","リンゴ","リンゴ","ジオグラファーカード (0.01%)"
"1781","ra_fild08","ラヘルフィールド 08（イダ平原）","","ドロセラ","100","ベトベトな毒 (30%)","食人植物の花 (30%)","食人植物の根 (20%)","植物の茎 (10%)","マンドラゴラの鉢植え (5%)","ドロセラの触手 (5%)","とても苦い草 (0.03%)","ドロセラカード (0.01%)"
"1780","ra_fild08","ラヘルフィールド 08（イダ平原）","","マスキプラー","20","ベトベトな毒 (30%)","食人植物の花 (30%)","食人植物の根 (20%)","植物の茎 (10%)","マンドラゴラの鉢植え (5%)","四葉のクローバー","猛毒草 (0.03%)","マスキプラーカード (0.01%)"
"1784","ra_fild08","ラヘルフィールド 08（イダ平原）","","スタポ","20","ゼロピー (10%)","ジュビリー (10%)","リンゴ (10%)","でっかいゼロピー (1%)","イエローライブ (0.1%)","サイズミックフィスト [3] (0.03%)","リンゴ (10%)","スタポカード (0.01%)"
"1283","ra_fild08","ラヘルフィールド 08（イダ平原）","","キメラ","1","ブリガン (53.35%)","蛇模様の髪 (25%)","黄水晶 (15%)","レモン (10%)","オリデオコン (1.6%)","グレイトアックス (0.01%)","ウォーアクス [1] (0.01%)","キメラカード (0.01%)"
"1253","ra_fild08","ラヘルフィールド 08（イダ平原）","","ガーゴイル","","ジャルゴン (38.8%)","サイレンスアロー (20%)","子悪魔の翼 (5%)","エルニウム原石 (2.38%)","マント [1] (0.02%)","弓用の指貫 (0.01%)","リンゴ","ガーゴイルカード (0.01%)"
"1784","ra_fild12","ラヘルフィールド 12（イダ平原）","","スタポ","100","ゼロピー (10%)","ジュビリー (10%)","リンゴ (10%)","でっかいゼロピー (1%)","イエローライブ (0.1%)","サイズミックフィスト [3] (0.03%)","リンゴ (10%)","スタポカード (0.01%)"
"1113","ra_fild12","ラヘルフィールド 12（イダ平原）","","ドロップス","40","ゼロピー (75%)","空きビン (34%)","リンゴ (11%)","リンゴ (11%)","べとべとする液体 (5%)","ロッド [4] (0.8%)","オレンジジュース (0.2%)","ドロップスカード (0.01%)"
"1031","ra_fild12","ラヘルフィールド 12（イダ平原）","","ポポリン","5","べとべとする液体 (55%)","ガレット (15%)","緑ハーブ (5%)","リンゴ (0.05%)","ブドウ (2%)","リンゴ (0.05%)","マインゴーシュ [3] (0.05%)","ポポリンカード (0.01%)"
"1081","ra_fild12","ラヘルフィールド 12（イダ平原）","","黄色草","15","黄ハーブ (55%)","花 (10%)","若芽 (10%)","毒草アモエナ (10%)","綿毛 (5%)","植物の茎 (5%)","歌う草 (0.05%)","花びら (0.02%)"
"1078","ra_fild12","ラヘルフィールド 12（イダ平原）","","赤い草","5","赤ハーブ (55%)","花 (10%)","若芽 (10%)","毒草ランタナ (10%)","綿毛 (5%)","植物の茎 (5%)","メント (0.5%)","花びら (0.02%)"
"1771","ra_san01","フレイヤ大神殿聖域 01","","ヴァンベルク","120","白い仮面 (25%)","真っ赤なルーン (10%)","真っ赤なルーン (10%)","ベレー (0.1%)","ローヤルゼリー (0.1%)","メス [3] (0.1%)","リンゴ","ヴァンベルクカード (0.01%)"
"1633","ra_san01","フレイヤ大神殿聖域 01","","ビホルダー","20","トゲの実 (30%)","アンティペインメント (1%)","ラフウィンド (1%)","エルニウム (0.1%)","古く青い箱 (0.02%)","リンゴ","リンゴ","ビホルダーカード (0.01%)"
"1772","ra_san01","フレイヤ大神殿聖域 01","","アイシラ","20","白い仮面 (27.09%)","真っ赤なルーン (10%)","真っ赤なルーン (10%)","金の指輪 (0.36%)","ウルズブローチ [1] (0.01%)","リング (0.01%)","高級サンダル [1] (0.01%)","アイシラカード (0.01%)"
"1632","ra_san01","フレイヤ大神殿聖域 01","","グレムリン","10","暗黒の意志 (30%)","べとべとする液体 (30%)","アメジスト (1%)","古く青い箱 (0.02%)","ブーツ [1] (0.01%)","ブラッディロア (0.01%)","リンゴ","グレムリンカード (0.01%)"
"1773","ra_san01","フレイヤ大神殿聖域 01","","ホドレムリン","5","魔女の星の砂 (20%)","赤いトゲの実 (10%)","暗黒の意志 (10%)","べとべとする液体 (10%)","真っ赤なルーン (10%)","シャドウウォーカー (0.1%)","ブーツ [1] (0.02%)","ホドレムリンカード (0.01%)"
"1772","ra_san02","フレイヤ大神殿聖域 02","","アイシラ","150","白い仮面 (27.09%)","真っ赤なルーン (10%)","真っ赤なルーン (10%)","金の指輪 (0.36%)","ウルズブローチ [1] (0.01%)","リング (0.01%)","高級サンダル [1] (0.01%)","アイシラカード (0.01%)"
"1633","ra_san02","フレイヤ大神殿聖域 02","","ビホルダー","20","トゲの実 (30%)","アンティペインメント (1%)","ラフウィンド (1%)","エルニウム (0.1%)","古く青い箱 (0.02%)","リンゴ","リンゴ","ビホルダーカード (0.01%)"
"1771","ra_san02","フレイヤ大神殿聖域 02","","ヴァンベルク","20","白い仮面 (25%)","真っ赤なルーン (10%)","真っ赤なルーン (10%)","ベレー (0.1%)","ローヤルゼリー (0.1%)","メス [3] (0.1%)","リンゴ","ヴァンベルクカード (0.01%)"
"1632","ra_san02","フレイヤ大神殿聖域 02","","グレムリン","10","暗黒の意志 (30%)","べとべとする液体 (30%)","アメジスト (1%)","古く青い箱 (0.02%)","ブーツ [1] (0.01%)","ブラッディロア (0.01%)","リンゴ","グレムリンカード (0.01%)"
"1773","ra_san02","フレイヤ大神殿聖域 02","","ホドレムリン","5","魔女の星の砂 (20%)","赤いトゲの実 (10%)","暗黒の意志 (10%)","べとべとする液体 (10%)","真っ赤なルーン (10%)","シャドウウォーカー (0.1%)","ブーツ [1] (0.02%)","ホドレムリンカード (0.01%)"
"1773","ra_san03","フレイヤ大神殿聖域 03","","ホドレムリン","150","魔女の星の砂 (20%)","赤いトゲの実 (10%)","暗黒の意志 (10%)","べとべとする液体 (10%)","真っ赤なルーン (10%)","シャドウウォーカー (0.1%)","ブーツ [1] (0.02%)","ホドレムリンカード (0.01%)"
"1632","ra_san03","フレイヤ大神殿聖域 03","","グレムリン","50","暗黒の意志 (30%)","べとべとする液体 (30%)","アメジスト (1%)","古く青い箱 (0.02%)","ブーツ [1] (0.01%)","ブラッディロア (0.01%)","リンゴ","グレムリンカード (0.01%)"
"1633","ra_san03","フレイヤ大神殿聖域 03","","ビホルダー","20","トゲの実 (30%)","アンティペインメント (1%)","ラフウィンド (1%)","エルニウム (0.1%)","古く青い箱 (0.02%)","リンゴ","リンゴ","ビホルダーカード (0.01%)"
"1774","ra_san03","フレイヤ大神殿聖域 03","","シーカー","20","魔女の星の砂 (40%)","真っ赤なルーン (10%)","赤いトゲの実 (10%)","暗黒の意志 (10%)","エルニウム (0.2%)","バルディッシュ [2] (0.2%)","リンゴ","シーカーカード (0.01%)"
"1633","ra_san04","フレイヤ大神殿聖域 04","","ビホルダー","105","トゲの実 (30%)","アンティペインメント (1%)","ラフウィンド (1%)","エルニウム (0.1%)","古く青い箱 (0.02%)","リンゴ","リンゴ","ビホルダーカード (0.01%)"
"1632","ra_san04","フレイヤ大神殿聖域 04","","グレムリン","40","暗黒の意志 (30%)","べとべとする液体 (30%)","アメジスト (1%)","古く青い箱 (0.02%)","ブーツ [1] (0.01%)","ブラッディロア (0.01%)","リンゴ","グレムリンカード (0.01%)"
"1774","ra_san04","フレイヤ大神殿聖域 04","","シーカー","10","魔女の星の砂 (40%)","真っ赤なルーン (10%)","赤いトゲの実 (10%)","暗黒の意志 (10%)","エルニウム (0.2%)","バルディッシュ [2] (0.2%)","リンゴ","シーカーカード (0.01%)"
"1770","ra_san05","フレイヤ大神殿聖域 05","","エキオ","120","真っ赤なルーン (40%)","怪しい帽子 (25%)","真っ赤なルーン (40%)","ベレー (0.5%)","聖なる矢筒 (0.2%)","ディバインローブ [1] (0.2%)","イグドラシルの種 (0.1%)","エキオカード (0.01%)"
"1769","ra_san05","フレイヤ大神殿聖域 05","","アガヴ","80","真っ赤なルーン (40%)","怪しい帽子 (25%)","魔女の星の砂 (40%)","真っ赤なルーン (40%)","聖なる矢筒 (0.5%)","高級サンダル [1] (0.02%)","メモライズブック (0.01%)","アガヴカード (0.01%)"
"1772","ra_san05","フレイヤ大神殿聖域 05","","アイシラ","5","白い仮面 (27.09%)","真っ赤なルーン (10%)","真っ赤なルーン (10%)","金の指輪 (0.36%)","ウルズブローチ [1] (0.01%)","リング (0.01%)","高級サンダル [1] (0.01%)","アイシラカード (0.01%)"
"1773","ra_san05","フレイヤ大神殿聖域 05","","ホドレムリン","3","魔女の星の砂 (20%)","赤いトゲの実 (10%)","暗黒の意志 (10%)","べとべとする液体 (10%)","真っ赤なルーン (10%)","シャドウウォーカー (0.1%)","ブーツ [1] (0.02%)","ホドレムリンカード (0.01%)"
"1774","ra_san05","フレイヤ大神殿聖域 05","","シーカー","3","魔女の星の砂 (40%)","真っ赤なルーン (10%)","赤いトゲの実 (10%)","暗黒の意志 (10%)","エルニウム (0.2%)","バルディッシュ [2] (0.2%)","リンゴ","シーカーカード (0.01%)"
"1768","ra_san05","フレイヤ大神殿聖域 05","","グルームアンダーナイト","1","暗闇の意志 (70%)","古いカード帖 (50%)","闇に沈んだ刃 (40%)","古い柄 (20%)","天女の羽衣 [1] (10%)","ハリケーンフューリー [1] (1%)","リンゴ","グルームアンダーナイトカード (0.01%)"
"1786","ra_san05","フレイヤ大神殿聖域 05","","アガヴ(取巻き)","","怪しい帽子 (0.01%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"1787","ra_san05","フレイヤ大神殿聖域 05","","エキオ(取巻き)","","怪しい帽子 (0.01%)","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ","リンゴ"
"1083","rachel","アルナベルツ教国首都 ラヘル","","輝く草","264?","青ハーブ (55%)","黄ハーブ (10%)","白ハーブ (10%)","光の粒 (5%)","イグドラシルの実 (0.5%)","イグドラシルの種 (0.2%)","幻想の花 (0.05%)","エンペリウム (0.01%)"
"1953","rachel","アルナベルツ教国首都 ラヘル","","ヴァルキリーの贈り物(3)","36?","ニンジンジュース","チョコレート (50%)","ホワイトチョコ (30%)","プレゼントボックス（赤） (50%)","スティックキャンディ (30%)","ひとくちケーキ (30%)","古木の枝","リンゴ"
"1954","rachel","アルナベルツ教国首都 ラヘル","","ヴァルキリーの贈り物(4)","36?","ブドウジュース","チョコレート (50%)","ホワイトチョコ (30%)","プレゼントボックス（青） (50%)","スティックキャンディ (30%)","ひとくちケーキ (30%)","古く青い箱","リンゴ"
"1951","rachel","アルナベルツ教国首都 ラヘル","","ヴァルキリーの贈り物(1)","36?","バナナジュース","チョコレート (50%)","ホワイトチョコ (30%)","プレゼントボックス（黄） (50%)","スティックキャンディ (30%)","ひとくちケーキ (30%)","イグドラシルの実","リンゴ"
"1952","rachel","アルナベルツ教国首都 ラヘル","","ヴァルキリーの贈り物(2)","36?","リンゴジュース","チョコレート (50%)","ホワイトチョコ (30%)","プレゼントボックス（緑） (50%)","スティックキャンディ (30%)","ひとくちケーキ (30%)","イグドラシルの種","リンゴ"
"1002","rachel","アルナベルツ教国首都 ラヘル","","ポリン","24?","ゼロピー (70%)","空きビン (30%)","リンゴ (10%)","べとべとする液体 (4%)","リンゴ (10%)","ナイフ [4] (1%)","まだ熟してないリンゴ (0.2%)","ポリンカード (0.01%)"
"1211","rockmi1","ロックリッジ鉱山 01","","ブリライト","?","華麗な皮 (53.35%)","白ハーブ (26%)","ジャルゴン (12%)","イグドラシルの葉 (2.5%)","エルニウム原石 (2.2%)","ウィンドオブヴェルデュール (2%)","光の粒","ブリライトカード (0.01%)"
"3740","rockmi1","ロックリッジ鉱山 01","","ガスター","?","粉じん","煙幕粉","ほこりの塊","黒色火薬","黒色火薬","有毒ガス","猛毒の粉","ガスターカード (0.01%)"
"3747","rockmi1","ロックリッジ鉱山 01","","トップラウンドライダー","?","金色の髪","めちゃ硬い角","オレンジ","黒い布切れ","壊れたショットガン","ミックスジュース","ブラックローズ [1]","トップラウンドライダーカード (0.01%)"
"3748","rockmi1","ロックリッジ鉱山 01","","トップサイドライダー","?","古いリボルバー","金の指輪","アメジスト","ブラッドバレットCケース","改良型設置用トラップボックス","赤いきのこワイン","ゴールドルクス","トップサイドライダーカード (0.01%)"
"3749","rockmi1","ロックリッジ鉱山 01","","トップブレードライダー","?","お粗末なシミター","アロエの葉","バーサークポーション","アンティペインメント","血に染まった刃","執行人の手袋","サバイバルマント","トップブレードライダーカード (0.01%)"
"1211","rockmi3","ロックリッジ鉱山 01 奥地","","ブリライト","?","華麗な皮 (53.35%)","白ハーブ (26%)","ジャルゴン (12%)","イグドラシルの葉 (2.5%)","エルニウム原石 (2.2%)","ウィンドオブヴェルデュール (2%)","光の粒","ブリライトカード (0.01%)"
"3740","rockmi3","ロックリッジ鉱山 01 奥地","","ガスター","?","粉じん","煙幕粉","ほこりの塊","黒色火薬","黒色火薬","有毒ガス","猛毒の粉","ガスターカード (0.01%)"
"3747","rockmi3","ロックリッジ鉱山 01 奥地","","トップラウンドライダー","?","金色の髪","めちゃ硬い角","オレンジ","黒い布切れ","壊れたショットガン","ミックスジュース","ブラックローズ [1]","トップラウンドライダーカード (0.01%)"
"3748","rockmi3","ロックリッジ鉱山 01 奥地","","トップサイドライダー","?","古いリボルバー","金の指輪","アメジスト","ブラッドバレットCケース","改良型設置用トラップボックス","赤いきのこワイン","ゴールドルクス","トップサイドライダーカード (0.01%)"
"3749","rockmi3","ロックリッジ鉱山 01 奥地","","トップブレードライダー","?","お粗末なシミター","アロエの葉","バーサークポーション","アンティペインメント","血に染まった刃","執行人の手袋","サバイバルマント","トップブレードライダーカード (0.01%)"
"1783","rockrdg1","キワワ砂漠 01","","ガリオン","?","腐った肉 (30%)","獣の皮 (30%)","ラフウィンド (0.1%)","ウルフヘジン [1] (0.05%)","リンゴ","リンゴ","リンゴ","ガリオンカード (0.01%)"
"3736","rockrdg1","キワワ砂漠 01","","ラウンドライダー","?","金色の髪","硬い角","オレンジ","黒い布切れ","お粗末な弾薬","ハチ蜜ブドウジュース","ブラックローズ [1]","ラウンドライダーカード (0.01%)"
"3737","rockrdg1","キワワ砂漠 01","","サイドライダー","?","盗賊団スカーフ","銀の指輪","アメジスト","ブラッドバレットCケース","改良型設置用トラップボックス","マステラ酒","シックスシューター [1]","サイドライダーカード (0.01%)"
"3738","rockrdg1","キワワ砂漠 01","","ブレードライダー","?","アロエの葉","茶色のマフラー","グローブ","ハイスピードポーション","アンティペインメント","眼帯","闇に沈んだ刃","ブレードライダーカード (0.01%)"
"3739","rockrdg1","キワワ砂漠 01","","コヨーテ","?","砂漠狼の爪","腐った肉","銀の毛皮","鋭い牙","スケルボーン","綺麗な骨","狼の血","コヨーテカード (0.01%)"
"1783","rockrdg2","キワワ砂漠 02","","ガリオン","?","腐った肉 (30%)","獣の皮 (30%)","ラフウィンド (0.1%)","ウルフヘジン [1] (0.05%)","リンゴ","リンゴ","リンゴ","ガリオンカード (0.01%)"
"3736","rockrdg2","キワワ砂漠 02","","ラウンドライダー","?","金色の髪","硬い角","オレンジ","黒い布切れ","お粗末な弾薬","ハチ蜜ブドウジュース","ブラックローズ [1]","ラウンドライダーカード (0.01%)"
"3737","rockrdg2","キワワ砂漠 02","","サイドライダー","?","盗賊団スカーフ","銀の指輪","アメジスト","ブラッドバレットCケース","改良型設置用トラップボックス","マステラ酒","シックスシューター [1]","サイドライダーカード (0.01%)"
"3738","rockrdg2","キワワ砂漠 02","","ブレードライダー","?","アロエの葉","茶色のマフラー","グローブ","ハイスピードポーション","アンティペインメント","眼帯","闇に沈んだ刃","ブレードライダーカード (0.01%)"
"3739","rockrdg2","キワワ砂漠 02","","コヨーテ","?","砂漠狼の爪","腐った肉","銀の毛皮","鋭い牙","スケルボーン","綺麗な骨","狼の血","コヨーテカード (0.01%)"
"1976","schg_dun01","ギルドダンジョン シュバルツバルド","","コバルトミネラル","40","水晶のかけら (30%)","エンベルタコン (8%)","トパーズ (5%)","イエロージェムストーン (1%)","オリデオコン (0.8%)","エレメンタルソード [3] (0.01%)","黄金","コバルトミネラルカード (0.01%)"
"1977","schg_dun01","ギルドダンジョン シュバルツバルド","","ヘビィメタリン","40","ジュビリー (50%)","チューブ (40%)","鉄鉱石 (10%)","でっかいゼロピー (10%)","鉄 (5%)","錆びたネジ (2%)","追跡者の短剣 [3] (0.01%)","ヘビィメタリンカード (0.01%)"
"1978","schg_dun01","ギルドダンジョン シュバルツバルド","","ヘルアポカリプス","40","壊れた金属の欠片 (53.35%)","鋼鉄 (25%)","未知の欠片 (24%)","歯車 (22%)","ライフリンク [1] (0.01%)","エルニウム (0.05%)","カルド [1] (0.01%)","ヘルアポカリプスカード (0.01%)"
"1979","schg_dun01","ギルドダンジョン シュバルツバルド","","ザクダム","40","錆びたネジ (50%)","鋼鉄 (5%)","オリデオコン (2%)","エルニウム (2%)","改良型タイツ [1] (0.01%)","ゲートキーパー (0.05%)","ゲートキーパーDD (0.05%)","ザクダムカード (0.01%)"
"1980","schg_dun01","ギルドダンジョン シュバルツバルド","","クブリン","1","古いつるはし (100%)","鉄 (2.7%)","セルー (90%)","赤ハーブ (18%)","リンゴ","リンゴ","リンゴ","リンゴ"
"3932","slabw01_jp","ヴェルナー研究所 C棟","","実験成体ムカー型","5","中核ゼリー","葉っぱの服","エルダーの枝","サボテンの針","枝付きの落ち葉","ニーヴジャマダハル [1]","ニーヴホーリーステッキ [1]","リンゴ"
"3933","slabw01_jp","ヴェルナー研究所 C棟","","実験成体ドロセラ型","5","中核ゼリー","落ち葉のしおり","アロエの葉","枝付きの落ち葉","マンドラゴラの鉢植え","ニーヴクレイモア [1]","ニーヴグレイヴ [1]","リンゴ"
"3934","slabw01_jp","ヴェルナー研究所 C棟","","実験成体ピッキ型","5","中核ゼリー","ハーピーの爪","青い羽毛","イエロージェムストーン","アンチョビクッキー","ニーヴライフル [1]","ニーヴシーフボウ [1]","リンゴ"
"3935","slabw01_jp","ヴェルナー研究所 C棟","","実験成体コンドル型","5","中核ゼリー","熱い毛","赤い羽毛","イエロージェムストーン","アンチョビクッキー","ニーヴ風魔手裏剣 [1]","ニーヴクロスボウ [1]","リンゴ"
"3936","slabw01_jp","ヴェルナー研究所 C棟","","実験成体メタリン型","5","中核ゼリー","蛍光色の液体","神秘のルーン原石","でっかいゼロピー","おいしいゼリー","ニーヴライフル [1]","ニーヴアークワンド [1]","リンゴ"
"3937","slabw01_jp","ヴェルナー研究所 C棟","","実験成体マグマリン型","5","中核ゼリー","有毒ガス","ウィンドオブヴェルデュール","燃えている心臓","おいしいゼリー","ニーヴ風魔手裏剣 [1]","ニーヴウィザードスタッフ [1]","リンゴ"
"3938","slabw01_jp","ヴェルナー研究所 C棟","","実験成体ゴート型","5","中核ゼリー","青ハーブ","ドラゴンの鱗","古い手紙","新鮮な茶葉","ニーヴバスター [1]","ニーヴディバインクロス [1]","リンゴ"
"3939","slabw01_jp","ヴェルナー研究所 C棟","","実験成体サベージ型","5","中核ゼリー","血のついた紙","子悪魔の翼","ブドウ","高級茶","ニーヴギロチン [1]","ニーヴハンターボウ [1]","リンゴ"
"3631","slabw01_jp","ヴェルナー研究所 C棟","","ヒューマノイドキメラ","1","ニーヴジャマダハル [1]","ニーヴ風魔手裏剣 [1]","ニーヴグレイヴ [1]","ニーヴバスター [1]","ニーヴアークワンド [1]","ニーヴホーリーステッキ [1]","ニーヴハンターボウ [1]","ヒューマノイドキメラカード (0.01%)"
"3632","slabw01_jp","ヴェルナー研究所 C棟","","マッターキメラ","1","ニーヴギロチン [1]","ニーヴライフル [1]","ニーヴクレイモア [1]","ニーヴクロスボウ [1]","ニーヴウィザードスタッフ [1]","ニーヴディバインクロス [1]","ニーヴシーフボウ [1]","マッターキメラカード (0.01%)"
"3633","slabw01_jp","ヴェルナー研究所 C棟","","ヴェノムキメラ","1","ニーヴギロチン [1]","ニーヴウィザードスタッフ [1]","ニーヴバスター [1]","ニーヴホーリーステッキ [1]","ニーヴアークワンド [1]","ニーヴディバインクロス [1]","イグドラシルの実","ヴェノムキメラカード (0.01%)"
"2020","spl_fild01","スプレンディッドフィールド 01","","リンコ","100","蛍光色の液体 (50%)","精霊の青い結晶 (5%)","カルボーディル (0.05%)","リンゴ","リンゴ","リンゴ","リンゴ","リンコカード (0.01%)"
"2016","spl_fild01","スプレンディッドフィールド 01","","アクアエレメンタル","65","蛍光色の液体 (50%)","涙の結晶 (10%)","小さな水差し (1%)","水玉ブローチ [1] (0.01%)","リンゴ","リンゴ","リンゴ","アクアエレメンタルカード (0.01%)"
"2021","spl_fild01","スプレンディッドフィールド 01","","フィラ","30","蛍光色の液体 (50%)","精霊の赤い結晶 (5%)","ディトリミン (0.05%)","リンゴ","リンゴ","リンゴ","リンゴ","フィラカード (0.01%)"
"1994","spl_fild01","スプレンディッドフィールド 01","","ルシオラヴェスパ","20","ハチの針 (90%)","ハチ蜜 (3%)","ローヤルゼリー (2%)","ウィンドオブヴェルデュール (1.6%)","黒羽のスーツ [1] (0.01%)","スプリントリング (0.02%)","ブラディウム","ルシオラヴェスパカード (0.01%)"
"1995","spl_fild02","スプレンディッドフィールド 02","","ピンギキュラ","100","鋭い葉っぱ (50%)","茶色い根 (30%)","大きな葉 (20%)","エルダーの枝 (10%)","錘の鞭 [3] (0.1%)","草の葉 (0.1%)","キュートな花飾り [1] (0.01%)","ピンギキュラカード (0.01%)"
"2015","spl_fild02","スプレンディッドフィールド 02","","ダークピンギキュラ","70","鋭い葉っぱ (50%)","茶色い根 (30%)","大きな葉 (20%)","エルダーの枝 (10%)","枯れた花 (10%)","カルボーディル (0.1%)","ローザシールド [1] (0.02%)","ダークピンギキュラカード (0.01%)"
"1994","spl_fild02","スプレンディッドフィールド 02","","ルシオラヴェスパ","10","ハチの針 (90%)","ハチ蜜 (3%)","ローヤルゼリー (2%)","ウィンドオブヴェルデュール (1.6%)","黒羽のスーツ [1] (0.01%)","スプリントリング (0.02%)","ブラディウム","ルシオラヴェスパカード (0.01%)"
"1989","spl_fild02","スプレンディッドフィールド 02","","ヒルスリオン","5","ブリガン (48.5%)","ヒルスリオンの角 (30%)","銀の毛皮 (20%)","光の粒 (10%)","ホーンオブヒルスリオン [3] (0.2%)","スプリントシューズ [1] (0.1%)","野獣の爪 [1] (0.1%)","ヒルスリオンカード (0.01%)"
"1992","spl_fild03","スプレンディッドフィールド 03","","コルヌス","100","魔力の角 (40%)","柔らかい羽毛 (30%)","ブラディウム (1%)","スプリントメイル [1] (0.1%)","真っ白いツノ (0.02%)","ロングホーン [1] (0.01%)","エンジェリックリング (0.01%)","コルヌスカード (0.01%)"
"1993","spl_fild03","スプレンディッドフィールド 03","","ナーガ","100","鱗のかけら (35%)","輝く鱗 (20%)","パイク [4] (0.2%)","ナーガの鱗鎧 [1] (0.1%)","ナーガの鱗盾 [1] (0.1%)","バトルフォーク [4] (0.1%)","ブラディウム (5%)","ナーガカード (0.01%)"
"1989","spl_fild03","スプレンディッドフィールド 03","","ヒルスリオン","50","ブリガン (48.5%)","ヒルスリオンの角 (30%)","銀の毛皮 (20%)","光の粒 (10%)","ホーンオブヒルスリオン [3] (0.2%)","スプリントシューズ [1] (0.1%)","野獣の爪 [1] (0.1%)","ヒルスリオンカード (0.01%)"
