ID,アイテム名,素材アイテムなし,完成数,手数料,材料ID,材料,個数,where,NPC,座標,名称,前提クエ,備考
13078,三日月 [1],0,1,,727,オパール,1,amatsu,武器職人 キー,148-140,忍者関連,,厳密には建物内の(23-70)
13313,風魔手裏剣・乱華 [2],0,1,,13304,風魔手裏剣・明浄 [2],1,amatsu,武器職人 キー,148-140,忍者関連,,厳密には建物内の(23-70)
13313,風魔手裏剣・乱華 [2],0,1,,7156,壊れた手裏剣,100,amatsu,武器職人 キー,148-140,忍者関連,,厳密には建物内の(23-70)
2118,手甲 [1],0,1,10kz,2117,手甲,1,amatsu,ボシュ,148-140,忍者関連,,厳密には建物内の(28-50)
2118,手甲 [1],0,1,10kz,2102,ガード [1],1,amatsu,ボシュ,148-140,忍者関連,,厳密には建物内の(28-50)
2119,手甲改,0,1,20kz,2117,手甲,1,amatsu,バッシュ,148-140,忍者関連,,厳密には建物内の(28-45)
2119,手甲改,0,1,20kz,2107,ミラーシールド,1,amatsu,バッシュ,148-140,忍者関連,,厳密には建物内の(28-45)
2120,手甲改 [1],0,1,40kz,2119,手甲改,1,amatsu,トシュ,148-140,忍者関連,,"厳密には建物内の(27-18),失敗の可能性あり"
2120,手甲改 [1],0,1,40kz,2104,バックラー [1],1,amatsu,トシュ,148-140,忍者関連,,"厳密には建物内の(27-18),失敗の可能性あり"
13011,阿修羅 [3],0,1,32kz,999,鋼鉄,25,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13011,阿修羅 [3],0,1,32kz,7099,古い魔法陣,5,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13012,村雨 [1],0,1,48kz,999,鋼鉄,30,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13012,村雨 [1],0,1,48kz,720,アクアマリン,10,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13007,十手,0,1,20kz,999,鋼鉄,30,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13007,十手,0,1,20kz,7022,古い柄,1,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13014,白刃,0,1,120kz,932,スケルボーン,500,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13014,白刃,0,1,120kz,722,真珠,5,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13014,白刃,0,1,120kz,12001,ヒールLv3,10,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13006,黒麟,0,1,200kz,1036,ドラゴンの鱗,400,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13006,黒麟,0,1,200kz,7123,ドラゴンの皮,30,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13006,黒麟,0,1,200kz,984,オリデオコン,5,"amatsu,payon",カイバラ,"148-140,210-43",忍者関連,,アマツは厳密には建物内の(72-34)
13301,風魔手裏剣・大車輪 [3],0,1,40kz,999,鋼鉄,30,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13301,風魔手裏剣・大車輪 [3],0,1,40kz,7301,柄の紐,100,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13301,風魔手裏剣・大車輪 [3],0,1,40kz,984,オリデオコン,2,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13302,風魔手裏剣・大車輪 [4],0,1,40kz,13301,風魔手裏剣・大車輪 [3],1,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13302,風魔手裏剣・大車輪 [4],0,1,40kz,733,損傷したダイヤモンド,20,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13302,風魔手裏剣・大車輪 [4],0,1,40kz,984,オリデオコン,3,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13303,風魔手裏剣・烈火,0,1,78kz,7521,烈火石,50,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13303,風魔手裏剣・烈火,0,1,78kz,999,鋼鉄,50,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13303,風魔手裏剣・烈火,0,1,78kz,7098,火種,100,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13303,風魔手裏剣・烈火,0,1,78kz,7097,燃えている心臓,100,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13300,風魔手裏剣・風鳥,0,1,90kz,999,鋼鉄,50,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13300,風魔手裏剣・風鳥,0,1,90kz,7115,ハーピーの羽,20,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13300,風魔手裏剣・風鳥,0,1,90kz,984,オリデオコン,5,"amatsu,geffen","テツ,テツ","148-140,63-70",忍者関連,,アマツは厳密には建物内の(22-62)
13255,氷柱の苦無,0,10,,13251,雨雲の手裏剣,8,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13255,氷柱の苦無,0,10,,7522,氷閃石,2,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13256,黒土の苦無,0,10,,13253,鋭刃の手裏剣,2,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13256,黒土の苦無,0,10,,7524,影宝珠,1,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13257,狂風の苦無,0,10,,13252,閃光の手裏剣,4,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13257,狂風の苦無,0,10,,7523,風鈴石,2,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13258,烈火の苦無,0,10,,13254,刺針の手裏剣,1,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13258,烈火の苦無,0,10,,7521,烈火石,2,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13259,猛毒の苦無,0,10,,13250,手裏剣,20,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13259,猛毒の苦無,0,10,,7524,影宝珠,1,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13294,爆裂の苦無,0,20,,13253,鋭刃の手裏剣,20,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
13294,爆裂の苦無,0,20,,6213,黒色火薬,1,"amatsu,prontera","カシン,カシン","148-140,178-240",忍者関連,,アマツは厳密には建物内の(72-29)
12149,バレットケース,0,1,,13200,バレット,500,"einbroch,izlude","弾丸ケース屋・ケニー,弾丸ケース屋・ケニー","137-199,171-127",,,"ガンスリのみ,アインは厳密にはギルド内の(187-149)"
12151,シルバーバレットケース,0,1,,13201,シルバーバレット,500,"einbroch,izlude","弾丸ケース屋・ケニー,弾丸ケース屋・ケニー","137-199,171-127",,,"ガンスリのみ,アインは厳密にはギルド内の(187-149)"
12150,ブラッドバレットケース,0,1,,13202,ブラッドバレット,500,"einbroch,izlude","弾丸ケース屋・ケニー,弾丸ケース屋・ケニー","137-199,171-127",,,"ガンスリのみ,アインは厳密にはギルド内の(187-149)"
12148,ファイアスフィアケース,0,1,,13203,ファイアスフィア,500,"einbroch,izlude","弾丸ケース屋・ケニー,弾丸ケース屋・ケニー","137-199,171-127",,,"ガンスリのみ,アインは厳密にはギルド内の(187-149)"
12144,ウィンドスフィアケース,0,1,,13204,ウィンドスフィア,500,"einbroch,izlude","弾丸ケース屋・ケニー,弾丸ケース屋・ケニー","137-199,171-127",,,"ガンスリのみ,アインは厳密にはギルド内の(187-149)"
12146,ポイズンスフィアケース,0,1,,13205,ポイズンスフィア,500,"einbroch,izlude","弾丸ケース屋・ケニー,弾丸ケース屋・ケニー","137-199,171-127",,,"ガンスリのみ,アインは厳密にはギルド内の(187-149)"
12145,ダークスフィアケース,0,1,,13206,ダークスフィア,500,"einbroch,izlude","弾丸ケース屋・ケニー,弾丸ケース屋・ケニー","137-199,171-127",,,"ガンスリのみ,アインは厳密にはギルド内の(187-149)"
12147,アイススフィアケース,0,1,,13207,アイススフィア,500,"einbroch,izlude","弾丸ケース屋・ケニー,弾丸ケース屋・ケニー","137-199,171-127",,,"ガンスリのみ,アインは厳密にはギルド内の(187-149)"
13203,ファイアスフィア,0,30,,1010,プラコン,1,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13204,ウィンドスフィア,0,30,,1010,プラコン,1,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13205,ポイズンスフィア,0,30,,1010,プラコン,1,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13206,ダークスフィア,0,30,,1010,プラコン,1,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13207,アイススフィア,0,30,,1010,プラコン,1,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13203,ファイアスフィア,0,30,,1011,エンベルタコン,1,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13204,ウィンドスフィア,0,30,,1011,エンベルタコン,1,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13205,ポイズンスフィア,0,30,,1011,エンベルタコン,1,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13206,ダークスフィア,0,30,,1011,エンベルタコン,1,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13207,アイススフィア,0,30,,1011,エンベルタコン,1,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13203,ファイアスフィア,0,30,,7097,燃えている心臓,2,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13204,ウィンドスフィア,0,30,,7053,サイファー,3,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13205,ポイズンスフィア,0,30,,937,毒の牙,10,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13206,ダークスフィア,0,30,,1024,墨汁,5,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
13207,アイススフィア,0,30,,7054,ブリガン,2,"einbroch,izlude","弾丸ケース屋・トニー,トニー","137-199,171-133",,,"ガンスリのみ,アインは厳密にはギルド内の(187-157)"
12004,矢筒,0,1,500z,1750,矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12005,鉄の矢筒,0,1,500z,1770,鉄の矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12006,鋼鉄の矢筒,0,1,500z,1753,鋼鉄の矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12007,オリデオコンの矢筒,0,1,500z,1765,オリデオコンの矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12008,炎の矢筒,0,1,500z,1752,炎の矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12009,銀の矢筒,0,1,500z,1751,銀の矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12010,風の矢筒,0,1,500z,1755,風の矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12011,岩石の矢筒,0,1,500z,1756,岩石の矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12012,水晶の矢筒,0,1,500z,1754,水晶の矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12013,影の矢筒,0,1,500z,1767,影矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12014,無形の矢筒,0,1,500z,1757,無形の矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12015,錆びた矢筒,0,1,500z,1762,錆びた矢,500,payon,発明家ゼックス,137-158,,,厳密には建物内の(5-134)
12575,エルフの矢筒,0,1,500z,1773,エルフの矢,500,mora,矢筒職人,106-117,,,
12576,狩人の矢筒,0,1,500z,1774,狩人の矢,500,mora,矢筒職人,106-117,,,
13104,ガリスン [1],0,1,30kz,999,鋼鉄,50,einbroch,ガリスン,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13104,ガリスン [1],0,1,30kz,985,エルニウム,3,einbroch,ガリスン,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13104,ガリスン [1],0,1,30kz,984,オリデオコン,1,einbroch,ガリスン,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13104,ガリスン [1],0,1,30kz,1003,石炭,50,einbroch,ガリスン,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13104,ガリスン [1],0,1,30kz,7317,錆びたネジ,20,einbroch,ガリスン,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13105,ガリスン [2],0,1,,13104,ガリスン [1],1,einbroch,ガリスン,137-199,,s1ガリスン作成,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13105,ガリスン [2],0,1,,999,鋼鉄,10,einbroch,ガリスン,137-199,,s1ガリスン作成,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13105,ガリスン [2],0,1,,985,エルニウム,1,einbroch,ガリスン,137-199,,s1ガリスン作成,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13105,ガリスン [2],0,1,,1011,エンベルタコン,10,einbroch,ガリスン,137-199,,s1ガリスン作成,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13105,ガリスン [2],0,1,,1003,石炭,30,einbroch,ガリスン,137-199,,s1ガリスン作成,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13105,ガリスン [2],0,1,,7317,錆びたネジ,10,einbroch,ガリスン,137-199,,s1ガリスン作成,"ガンスリのみ,厳密にはガンスリギルド内2Fの(182-85)"
13157,ドリフター [1],0,1,50kz,999,鋼鉄,70,einbroch,ネイ,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(149-178),要Lv.56"
13157,ドリフター [1],0,1,50kz,985,エルニウム,5,einbroch,ネイ,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(149-178),要Lv.56"
13157,ドリフター [1],0,1,50kz,984,オリデオコン,3,einbroch,ネイ,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(149-178),要Lv.56"
13157,ドリフター [1],0,1,50kz,1003,石炭,70,einbroch,ネイ,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(149-178),要Lv.56"
13157,ドリフター [1],0,1,50kz,7317,錆びたネジ,50,einbroch,ネイ,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(149-178),要Lv.56"
13158,ブッチャー,0,1,100kz,1043,オークの爪,1000,einbroch,ネイ,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(149-178),要Lv.68"
13158,ブッチャー,0,1,100kz,932,スケルボーン,1000,einbroch,ネイ,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(149-178),要Lv.68"
13159,ブッチャー [1],0,1,,13203,ファイアスフィア,30,lightalzen,ヘリスン,205-284,,ブッチャー作成,"ガンスリのみ,スフィアはいずれか1種のみ"
13159,ブッチャー [1],0,1,,13204,ウィンドスフィア,30,lightalzen,ヘリスン,205-284,,ブッチャー作成,"ガンスリのみ,スフィアはいずれか1種のみ"
13159,ブッチャー [1],0,1,,13205,ポイズンスフィア,30,lightalzen,ヘリスン,205-284,,ブッチャー作成,"ガンスリのみ,スフィアはいずれか1種のみ"
13159,ブッチャー [1],0,1,,13206,ダークスフィア,30,lightalzen,ヘリスン,205-284,,ブッチャー作成,"ガンスリのみ,スフィアはいずれか1種のみ"
13159,ブッチャー [1],0,1,,13207,アイススフィア,30,lightalzen,ヘリスン,205-284,,ブッチャー作成,"ガンスリのみ,スフィアはいずれか1種のみ"
13159,ブッチャー [1],0,1,,985,エルニウム,2,lightalzen,ヘリスン,205-284,,ブッチャー作成,ガンスリのみ
13159,ブッチャー [1],0,1,,984,オリデオコン,1,lightalzen,ヘリスン,205-284,,ブッチャー作成,ガンスリのみ
13159,ブッチャー [1],0,1,,1003,石炭,20,lightalzen,ヘリスン,205-284,,ブッチャー作成,ガンスリのみ
13159,ブッチャー [1],0,1,,999,鋼鉄,10,lightalzen,ヘリスン,205-284,,ブッチャー作成,ガンスリのみ
13160,デストロイヤー,0,1,100kz,7319,古い鉄板,50,einbroch,ベネッサ,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(185-180)"
13160,デストロイヤー,0,1,100kz,984,オリデオコン,5,einbroch,ベネッサ,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(185-180)"
13160,デストロイヤー,0,1,100kz,7317,錆びたネジ,70,einbroch,ベネッサ,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(185-180)"
13161,デストロイヤー [1],0,1,,1812,フィンガー [2],1,einbroch,ベネッサ,137-199,,s0デストロイヤー作成,"ガンスリのみ,厳密にはガンスリギルド内の(185-180)"
13161,デストロイヤー [1],0,1,,984,オリデオコン,5,einbroch,ベネッサ,137-199,,s0デストロイヤー作成,"ガンスリのみ,厳密にはガンスリギルド内の(185-180)"
13162,インフェルノ [1],0,1,200kz,7319,古い鉄板,100,einbroch,イングリッド,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(187-163)"
13162,インフェルノ [1],0,1,200kz,984,オリデオコン,10,einbroch,イングリッド,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(187-163)"
13162,インフェルノ [1],0,1,200kz,7317,錆びたネジ,50,einbroch,イングリッド,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(187-163)"
13162,インフェルノ [1],0,1,200kz,7097,燃えている心臓,100,einbroch,イングリッド,137-199,,,"ガンスリのみ,厳密にはガンスリギルド内の(187-163)"
6820,エネルギーの集合体,0,1,,25127,思念体の髪,変動,lightalzen,アムーリア,319-213,,,サーバーでの上納数に応じて必要数が変動
6820,エネルギーの集合体,0,1,,25128,思念体の血,変動,lightalzen,アムーリア,319-213,,,サーバーでの上納数に応じて必要数が変動
6820,エネルギーの集合体,0,1,,25129,思念体の爪,変動,lightalzen,アムーリア,319-213,,,サーバーでの上納数に応じて必要数が変動
6820,エネルギーの集合体,0,1,,25130,思念体の髑髏,変動,lightalzen,アムーリア,319-213,,,サーバーでの上納数に応じて必要数が変動
6820,エネルギーの集合体,0,1,,25131,思念体の心臓,変動,lightalzen,アムーリア,319-213,,,サーバーでの上納数に応じて必要数が変動
5438,グリーンヘアバンド,0,1,,2250,リボンのヘアバンド,1,morocc,研修生,274-269,,,厳密には宿の中の(137-102)
5439,レッドヘアバンド,0,1,,2250,リボンのヘアバンド,1,morocc,研修生,274-269,,,厳密には宿の中の(137-102)
5440,ブルーヘアバンド,0,1,,2250,リボンのヘアバンド,1,morocc,研修生,274-269,,,厳密には宿の中の(137-102)
5441,ホワイトヘアバンド,0,1,,2250,リボンのヘアバンド,1,morocc,研修生,274-269,,,厳密には宿の中の(137-102)
5438,グリーンヘアバンド,0,1,,979,緑色の染料,1,morocc,研修生,274-269,,,厳密には宿の中の(137-102)
5439,レッドヘアバンド,0,1,,975,赤色の染料,1,morocc,研修生,274-269,,,厳密には宿の中の(137-102)
5440,ブルーヘアバンド,0,1,,978,青色の染料,1,morocc,研修生,274-269,,,厳密には宿の中の(137-102)
5441,ホワイトヘアバンド,0,1,,982,白色の染料,1,morocc,研修生,274-269,,,厳密には宿の中の(137-102)
7058,グレイプニール,0,1,,7084,鳥の唾,3,prontera,レベイレブ,156-360,グレイプニール作成,,厳密には城内2Fの(44-151)
7058,グレイプニール,0,1,,7085,熊の筋,3,prontera,レベイレブ,156-360,グレイプニール作成,,厳密には城内2Fの(44-151)
7058,グレイプニール,0,1,,7080,猫の足音,4,prontera,レベイレブ,156-360,グレイプニール作成,,厳密には城内2Fの(44-151)
7058,グレイプニール,0,1,,7081,女人のひげ,5,prontera,レベイレブ,156-360,グレイプニール作成,,厳密には城内2Fの(44-151)
7058,グレイプニール,0,1,,7082,石の根,4,prontera,レベイレブ,156-360,グレイプニール作成,,厳密には城内2Fの(44-151)
713,空きビン,0,12,,25040,知識の欠片,1,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
998,鉄,0,20,,25040,知識の欠片,1,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
1019,木屑,0,12,,25040,知識の欠片,1,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
518,ハチ蜜,0,5,,25040,知識の欠片,2,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
6211,吸血植物の種,0,25,,25040,知識の欠片,2,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
7139,コーティング薬,0,3,,25040,知識の欠片,3,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
6244,ガンパウダー,0,18,,25040,知識の欠片,3,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
514,ブドウ,0,50,,25040,知識の欠片,4,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
7938,光の粒,0,8,,25040,知識の欠片,4,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
6213,黒色火薬,0,80,,25040,知識の欠片,4,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
6217,マンドラゴラの鉢植え,0,3,,25040,知識の欠片,4,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
12736,神秘のルーン原石,0,8,,25040,知識の欠片,5,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
578,イチゴ,0,50,,25040,知識の欠片,5,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
7939,エルダーの枝,0,12,,25040,知識の欠片,5,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
511,緑ハーブ,0,85,,25040,知識の欠片,5,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
509,白ハーブ,0,85,,25040,知識の欠片,5,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
6212,爆弾キノコの胞子,0,80,,25040,知識の欠片,6,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
510,青ハーブ,0,40,,25040,知識の欠片,6,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
6210,茨の種,0,12,,25040,知識の欠片,6,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
678,毒薬の瓶,0,3,,25040,知識の欠片,9,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,各街のラウンジ転送員でも可
909,ゼロピー,0,300,,25040,知識の欠片,15,lounge02_jp,司書ハーン,20-34,ラウンジ特殊交換,,各街のラウンジ転送員でも可
616,古いカード帖,0,1,,25040,知識の欠片,150,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,"各街のラウンジ転送員でも可,※貰えるのは開封した中身"
616,古いカード帖,0,1,,25040,知識の欠片,260,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,"各街のラウンジ転送員でも可,C帖の選択は不可,※貰えるのは開封した中身"
12693,古いカード帖(肩),0,1,,25040,知識の欠片,260,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,"各街のラウンジ転送員でも可,C帖の選択は不可,※貰えるのは開封した中身"
12690,古いカード帖(兜),0,1,,25040,知識の欠片,260,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,"各街のラウンジ転送員でも可,C帖の選択は不可,※貰えるのは開封した中身"
12695,古いカード帖(装飾),0,1,,25040,知識の欠片,260,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,"各街のラウンジ転送員でも可,C帖の選択は不可,※貰えるのは開封した中身"
12692,古いカード帖(盾),0,1,,25040,知識の欠片,260,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,"各街のラウンジ転送員でも可,C帖の選択は不可,※貰えるのは開封した中身"
12698,古いカード帖(武器),0,1,,25040,知識の欠片,260,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,"各街のラウンジ転送員でも可,C帖の選択は不可,※貰えるのは開封した中身"
12691,古いカード帖(鎧),0,1,,25040,知識の欠片,260,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,"各街のラウンジ転送員でも可,C帖の選択は不可,※貰えるのは開封した中身"
12694,古いカード帖(靴),0,1,,25040,知識の欠片,260,lounge02_jp,司書ハーン,20-34,ラウンジ一般交換,,"各街のラウンジ転送員でも可,C帖の選択は不可,※貰えるのは開封した中身"
19970,[衣装] 風のささやき,0,1,,6820,エネルギーの集合体,1,lhz_dun_n,悔恨の思念体,134-255,,,"(145-255)も入口,厳密にはポタ先の(143-269),思念体の残滓使用時の移動先"
19965,[衣装] シャドウクラウン,0,1,,6820,エネルギーの集合体,1,lhz_dun_n,悔恨の思念体,134-255,,,"(145-255)も入口,厳密にはポタ先の(143-269),思念体の残滓使用時の移動先"
19972,[衣装] 守護の冠,0,1,,6820,エネルギーの集合体,1,lhz_dun_n,悔恨の思念体,134-255,,,"(145-255)も入口,厳密にはポタ先の(143-269),思念体の残滓使用時の移動先"
19963,[衣装] ドライバーバンド(赤),0,1,,6820,エネルギーの集合体,1,lhz_dun_n,悔恨の思念体,134-255,,,"(145-255)も入口,厳密にはポタ先の(143-269),思念体の残滓使用時の移動先"
19964,[衣装] ドライバーバンド(黄),0,1,,6820,エネルギーの集合体,1,lhz_dun_n,悔恨の思念体,134-255,,,"(145-255)も入口,厳密にはポタ先の(143-269),思念体の残滓使用時の移動先"
