id,item,HS,段階,精錬値,種別,where,npc,座標,コスト,ランダム,失敗,ロスト,備考,encant_id,encant,固定パターン
1745,ファルケンブリッツ [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4823,闘志8,
1745,ファルケンブリッツ [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4824,闘志9,
1745,ファルケンブリッツ [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4815,魔力1,
1745,ファルケンブリッツ [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4814,魔力2,
1745,ファルケンブリッツ [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4833,名弓2,
1745,ファルケンブリッツ [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4834,名弓3,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4734,Agi + 5,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4735,Agi + 6,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4736,Agi + 7,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4724,Dex + 5,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4725,Dex + 6,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4726,Dex + 7,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4714,Int + 5,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4715,Int + 6,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4716,Int + 7,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4754,Luk + 5,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4755,Luk + 6,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4756,Luk + 7,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4704,Str + 5,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4705,Str + 6,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4706,Str + 7,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4744,Vit + 5,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4745,Vit + 6,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4746,Vit + 7,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4767,Atk 3,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4894,Atk + 4%,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4897,Matk + 3%,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4898,Matk + 4%,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4872,攻撃速度2,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4873,攻撃速度3,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4817,先鋭2,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4816,先鋭3,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4823,闘志8,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4824,闘志9,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4815,魔力1,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4814,魔力2,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4833,名弓2,
13159,ブッチャー [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4834,名弓3,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4734,Agi + 5,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4735,Agi + 6,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4736,Agi + 7,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4724,Dex + 5,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4725,Dex + 6,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4726,Dex + 7,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4714,Int + 5,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4715,Int + 6,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4716,Int + 7,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4754,Luk + 5,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4755,Luk + 6,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4756,Luk + 7,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4704,Str + 5,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4705,Str + 6,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4706,Str + 7,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4744,Vit + 5,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4745,Vit + 6,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4746,Vit + 7,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4767,Atk 3,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4894,Atk + 4%,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4897,Matk + 3%,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4898,Matk + 4%,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4872,攻撃速度2,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4873,攻撃速度3,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4817,先鋭2,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4816,先鋭3,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4823,闘志8,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4824,闘志9,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4815,魔力1,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4814,魔力2,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4833,名弓2,
1311,ベチェルアックス [2],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4834,名弓3,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4734,Agi + 5,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4735,Agi + 6,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4736,Agi + 7,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4724,Dex + 5,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4725,Dex + 6,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4726,Dex + 7,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4714,Int + 5,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4715,Int + 6,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4716,Int + 7,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4754,Luk + 5,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4755,Luk + 6,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4756,Luk + 7,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4704,Str + 5,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4705,Str + 6,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4706,Str + 7,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4744,Vit + 5,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4745,Vit + 6,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4746,Vit + 7,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4767,Atk 3,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4894,Atk + 4%,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4897,Matk + 3%,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4898,Matk + 4%,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4872,攻撃速度2,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4873,攻撃速度3,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4817,先鋭2,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4816,先鋭3,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4823,闘志8,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4824,闘志9,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4815,魔力1,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4814,魔力2,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4833,名弓2,
1816,ベルセルク [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り2個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4834,名弓3,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4734,Agi + 5,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4735,Agi + 6,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4736,Agi + 7,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4724,Dex + 5,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4725,Dex + 6,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4726,Dex + 7,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4714,Int + 5,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4715,Int + 6,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4716,Int + 7,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4754,Luk + 5,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4755,Luk + 6,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4756,Luk + 7,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4704,Str + 5,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4705,Str + 6,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4706,Str + 7,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4744,Vit + 5,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4745,Vit + 6,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4746,Vit + 7,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4767,Atk 3,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4894,Atk + 4%,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4897,Matk + 3%,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4898,Matk + 4%,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4872,攻撃速度2,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4873,攻撃速度3,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4817,先鋭2,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4816,先鋭3,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4823,闘志8,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4824,闘志9,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4815,魔力1,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4814,魔力2,
1417,ポールアクス [1],3,2,0,マラン島エンチャント,malangdo,マヨマヨ,213-167,海神の怒り1個,1,0,0,"ステ+4付与時orマラン・Aコイン15個で付与可,系列の指定可",4833,名弓2,
